时间(分钟),信号值(微伏),T,信号值(微伏)
30.7973,19692,502.967632,-1304
30.8,19694,503.015524,-1311
30.8027,19695,503.03947,-1316
30.8053,19698,503.111308,-1322
30.808,19700,503.1592,-1330
30.8107,19701,503.183146,-1343
30.8133,19702,503.207092,-1349
30.816,19704,503.254984,-1356
30.8187,19707,503.326822,-1363
30.8213,19708,503.350768,-1369
30.824,19710,503.39866,-1383
30.8267,19711,503.422606,-1390
30.8293,19712,503.446552,-1395
30.832,19715,503.51839,-1401
30.8347,19717,503.566282,-1408
30.8373,19718,503.590228,-1420
30.84,19720,503.63812,-1426
30.8427,19721,503.662066,-1432
30.8453,19724,503.733904,-1439
30.848,19726,503.781796,-1446
30.8507,19727,503.805742,-1458
30.8533,19728,503.829688,-1464
30.856,19730,503.87758,-1470
30.8587,19732,503.925472,-1476
30.8613,19734,503.973364,-1481
30.864,19735,503.99731,-1493
30.8667,19737,504.045202,-1499
30.8693,19738,504.069148,-1505
30.872,19741,504.140986,-1511
30.8747,19742,504.164932,-1517
30.8773,19744,504.212824,-1529
30.88,19745,504.23677,-1535
30.8827,19746,504.260716,-1541
30.8853,19749,504.332554,-1547
30.888,19751,504.380446,-1552
30.8907,19752,504.404392,-1563
30.8933,19754,504.452284,-1569
30.896,19755,504.47623,-1575
30.8987,19757,504.524122,-1580
30.9013,19759,504.572014,-1586
30.904,19760,504.59596,-1598
30.9067,19762,504.643852,-1604
30.9093,19764,504.691744,-1609
30.912,19767,504.763582,-1614
30.9147,19768,504.787528,-1619
30.9173,19769,504.811474,-1629
30.92,19770,504.83542,-1635
30.9227,19772,504.883312,-1640
30.9253,19775,504.95515,-1645
30.928,19776,504.979096,-1651
30.9307,19778,505.026988,-1662
30.9333,19779,505.050934,-1668
30.936,19781,505.098826,-1673
30.9387,19783,505.146718,-1678
30.9413,19785,505.19461,-1683
30.944,19786,505.218556,-1695
30.9467,19788,505.266448,-1700
30.9493,19789,505.290394,-1704
30.952,19792,505.362232,-1710
30.9547,19793,505.386178,-1716
30.9573,19794,505.410124,-1725
30.96,19796,505.458016,-1730
30.9627,19798,505.505908,-1735
30.9653,19800,505.5538,-1740
30.968,19802,505.601692,-1746
30.9707,19803,505.625638,-1757
30.9733,19804,505.649584,-1761
30.976,19806,505.697476,-1766
30.9787,19809,505.769314,-1771
30.9813,19810,505.79326,-1776
30.984,19812,505.841152,-1785
30.9867,19813,505.865098,-1790
30.9893,19814,505.889044,-1794
30.992,19817,505.960882,-1799
30.9947,19819,506.008774,-1805
30.9973,19820,506.03272,-1815
31,19822,506.080612,-1819
31.0027,19824,506.128504,-1824
31.0053,19826,506.176396,-1829
31.008,19827,506.200342,-1834
31.0107,19828,506.224288,-1842
31.0133,19830,506.27218,-1847
31.016,19833,506.344018,-1852
31.0187,19834,506.367964,-1856
31.0213,19836,506.415856,-1860
31.024,19837,506.439802,-1870
31.0267,19838,506.463748,-1875
31.0293,19842,506.559532,-1880
31.032,19843,506.583478,-1884
31.0347,19844,506.607424,-1889
31.0373,19845,506.63137,-1898
31.04,19847,506.679262,-1902
31.0427,19850,506.7511,-1906
31.0453,19851,506.775046,-1911
31.048,19853,506.822938,-1916
31.0507,19854,506.846884,-1924
31.0533,19855,506.87083,-1928
31.056,19858,506.942668,-1932
31.0587,19860,506.99056,-1936
31.0613,19861,507.014506,-1945
31.064,19862,507.038452,-1949
31.0667,19864,507.086344,-1954
31.0693,19867,507.158182,-1957
31.072,19868,507.182128,-1962
31.0747,19869,507.206074,-1971
31.0773,19871,507.253966,-1975
31.08,19872,507.277912,-1979
31.0827,19875,507.34975,-1984
31.0853,19877,507.397642,-1988
31.088,19878,507.421588,-1995
31.0907,19879,507.445534,-2000
31.0933,19881,507.493426,-2004
31.096,19882,507.517372,-2009
31.0987,19885,507.58921,-2012
31.1013,19887,507.637102,-2020
31.104,19888,507.661048,-2024
31.1067,19889,507.684994,-2028
31.1093,19892,507.756832,-2031
31.112,19894,507.804724,-2034
31.1147,19895,507.82867,-2043
31.1173,19897,507.876562,-2047
31.12,19898,507.900508,-2050
31.1227,19901,507.972346,-2054
31.1253,19902,507.996292,-2058
31.128,19903,508.020238,-2066
31.1307,19905,508.06813,-2069
31.1333,19906,508.092076,-2073
31.136,19909,508.163914,-2077
31.1387,19911,508.211806,-2081
31.1413,19912,508.235752,-2088
31.144,19914,508.283644,-2092
31.1467,19915,508.30759,-2096
31.1493,19917,508.355482,-2099
31.152,19919,508.403374,-2103
31.1547,19920,508.42732,-2110
31.1573,19922,508.475212,-2114
31.16,19923,508.499158,-2117
31.1627,19926,508.570996,-2121
31.1653,19927,508.594942,-2125
31.168,19929,508.642834,-2133
31.1707,19930,508.66678,-2136
31.1733,19932,508.714672,-2139
31.176,19934,508.762564,-2143
31.1787,19936,508.810456,-2147
31.1813,19937,508.834402,-2154
31.184,19938,508.858348,-2157
31.1867,19940,508.90624,-2160
31.1893,19943,508.978078,-2164
31.192,19944,509.002024,-2167
31.1947,19945,509.02597,-2175
31.1973,19947,509.073862,-2178
31.2,19948,509.097808,-2182
31.2027,19951,509.169646,-2184
31.2053,19952,509.193592,-2188
31.208,19953,509.217538,-2195
31.2107,19955,509.26543,-2198
31.2133,19956,509.289376,-2202
31.216,19959,509.361214,-2205
31.2187,19960,509.38516,-2210
31.2213,19962,509.433052,-2216
31.224,19963,509.456998,-2219
31.2267,19965,509.50489,-2223
31.2293,19966,509.528836,-2226
31.232,19969,509.600674,-2230
31.2347,19970,509.62462,-2237
31.2373,19972,509.672512,-2241
31.24,19973,509.696458,-2245
31.2427,19976,509.768296,-2246
31.2453,19977,509.792242,-2249
31.248,19979,509.840134,-2257
31.2507,19980,509.86408,-2260
31.2533,19981,509.888026,-2265
31.256,19984,509.959864,-2267
31.2587,19986,510.007756,-2270
31.2613,19987,510.031702,-2277
31.264,19988,510.055648,-2280
31.2667,19990,510.10354,-2283
31.2693,19993,510.175378,-2286
31.272,19994,510.199324,-2289
31.2747,19995,510.22327,-2295
31.2773,19997,510.271162,-2299
31.28,19998,510.295108,-2301
31.2827,20001,510.366946,-2303
31.2853,20002,510.390892,-2306
31.288,20004,510.438784,-2311
31.2907,20005,510.46273,-2314
31.2933,20006,510.486676,-2317
31.296,20009,510.558514,-2320
31.2987,20011,510.606406,-2323
31.3013,20012,510.630352,-2328
31.304,20013,510.654298,-2331
31.3067,20015,510.70219,-2335
31.3093,20017,510.750082,-2338
31.312,20018,510.774028,-2341
31.3147,20020,510.82192,-2345
31.3173,20022,510.869812,-2348
31.32,20023,510.893758,-2351
31.3227,20026,510.965596,-2354
31.3253,20027,510.989542,-2357
31.328,20028,511.013488,-2363
31.3307,20029,511.037434,-2366
31.3333,20031,511.085326,-2369
31.336,20034,511.157164,-2371
31.3387,20035,511.18111,-2374
31.3413,20037,511.229002,-2380
31.344,20038,511.252948,-2383
31.3467,20040,511.30084,-2386
31.3493,20042,511.348732,-2389
31.352,20044,511.396624,-2391
31.3547,20045,511.42057,-2397
31.3573,20047,511.468462,-2400
31.36,20049,511.516354,-2402
31.3627,20051,511.564246,-2405
31.3653,20052,511.588192,-2407
31.368,20054,511.636084,-2413
31.3707,20055,511.66003,-2416
31.3733,20057,511.707922,-2419
31.376,20060,511.77976,-2421
31.3787,20061,511.803706,-2424
31.3813,20062,511.827652,-2429
31.384,20064,511.875544,-2433
31.3867,20065,511.89949,-2435
31.3893,20068,511.971328,-2438
31.392,20069,511.995274,-2440
31.3947,20071,512.043166,-2444
31.3973,20072,512.067112,-2448
31.4,20074,512.115004,-2450
31.4027,20076,512.162896,-2453
31.4053,20078,512.210788,-2456
31.408,20079,512.234734,-2461
31.4107,20081,512.282626,-2464
31.4133,20082,512.306572,-2467
31.416,20085,512.37841,-2469
31.4187,20087,512.426302,-2472
31.4213,20088,512.450248,-2477
31.424,20089,512.474194,-2480
31.4267,20091,512.522086,-2482
31.4293,20093,512.569978,-2485
31.432,20095,512.61787,-2488
31.4347,20096,512.641816,-2493
31.4373,20098,512.689708,-2496
31.44,20099,512.713654,-2499
31.4427,20102,512.785492,-2502
31.4453,20104,512.833384,-2505
31.448,20105,512.85733,-2510
31.4507,20106,512.881276,-2513
31.4533,20108,512.929168,-2515
31.456,20109,512.953114,-2518
31.4587,20112,513.024952,-2520
31.4613,20113,513.048898,-2526
31.464,20115,513.09679,-2528
31.4667,20116,513.120736,-2531
31.4693,20119,513.192574,-2533
31.472,20120,513.21652,-2536
31.4747,20122,513.264412,-2541
31.4773,20123,513.288358,-2544
31.48,20124,513.312304,-2547
31.4827,20127,513.384142,-2549
31.4853,20129,513.432034,-2552
31.488,20130,513.45598,-2554
31.4907,20132,513.503872,-2559
31.4933,20133,513.527818,-2562
31.496,20135,513.57571,-2564
31.4987,20137,513.623602,-2565
31.5013,20138,513.647548,-2568
31.504,20140,513.69544,-2572
31.5067,20141,513.719386,-2574
31.5093,20144,513.791224,-2577
31.512,20145,513.81517,-2580
31.5147,20147,513.863062,-2582
31.5173,20148,513.887008,-2587
31.52,20150,513.9349,-2590
31.5227,20153,514.006738,-2592
31.5253,20154,514.030684,-2594
31.528,20155,514.05463,-2596
31.5307,20157,514.102522,-2601
31.5333,20158,514.126468,-2603
31.536,20161,514.198306,-2606
31.5387,20162,514.222252,-2608
31.5413,20164,514.270144,-2611
31.544,20165,514.29409,-2614
31.5467,20166,514.318036,-2616
31.5493,20169,514.389874,-2619
31.552,20170,514.41382,-2620
31.5547,20172,514.461712,-2622
31.5573,20173,514.485658,-2627
31.56,20175,514.53355,-2629
31.5627,20177,514.581442,-2633
31.5653,20179,514.629334,-2635
31.568,20180,514.65328,-2638
31.5707,20182,514.701172,-2642
31.5733,20183,514.725118,-2644
31.576,20184,514.749064,-2646
31.5787,20187,514.820902,-2648
31.5813,20189,514.868794,-2649
31.584,20190,514.89274,-2654
31.5867,20191,514.916686,-2656
31.5893,20193,514.964578,-2658
31.592,20196,515.036416,-2660
31.5947,20197,515.060362,-2663
31.5973,20198,515.084308,-2666
31.6,20200,515.1322,-2668
31.6027,20203,515.204038,-2671
31.6053,20204,515.227984,-2673
31.608,20206,515.275876,-2675
31.6107,20207,515.299822,-2678
31.6133,20208,515.323768,-2680
31.616,20211,515.395606,-2683
31.6187,20212,515.419552,-2685
31.6213,20214,515.467444,-2687
31.624,20216,515.515336,-2692
31.6267,20217,515.539282,-2694
31.6293,20220,515.61112,-2696
31.632,20221,515.635066,-2698
31.6347,20223,515.682958,-2700
31.6373,20224,515.706904,-2704
31.64,20225,515.73085,-2706
31.6427,20228,515.802688,-2708
31.6453,20230,515.85058,-2711
31.648,20231,515.874526,-2713
31.6507,20232,515.898472,-2716
31.6533,20234,515.946364,-2719
31.656,20236,515.994256,-2720
31.6587,20238,516.042148,-2723
31.6613,20239,516.066094,-2726
31.664,20241,516.113986,-2729
31.6667,20242,516.137932,-2731
31.6693,20245,516.20977,-2734
31.672,20246,516.233716,-2736
31.6747,20248,516.281608,-2739
31.6773,20249,516.305554,-2742
31.68,20250,516.3295,-2743
31.6827,20253,516.401338,-2744
31.6853,20255,516.44923,-2747
31.688,20256,516.473176,-2751
31.6907,20258,516.521068,-2752
31.6933,20259,516.545014,-2755
31.696,20262,516.616852,-2757
31.6987,20263,516.640798,-2760
31.7013,20264,516.664744,-2765
31.704,20266,516.712636,-2766
31.7067,20267,516.736582,-2768
31.7093,20270,516.80842,-2770
31.712,20271,516.832366,-2772
31.7147,20273,516.880258,-2775
31.7173,20275,516.92815,-2778
31.72,20276,516.952096,-2781
31.7227,20278,516.999988,-2784
31.7253,20280,517.04788,-2785
31.728,20281,517.071826,-2788
31.7307,20283,517.119718,-2789
31.7333,20284,517.143664,-2793
31.736,20286,517.191556,-2796
31.7387,20288,517.239448,-2796
31.7413,20289,517.263394,-2801
31.744,20291,517.311286,-2803
31.7467,20292,517.335232,-2802
31.7493,20294,517.383124,-2805
31.752,20296,517.431016,-2807
31.7547,20297,517.454962,-2812
31.7573,20299,517.502854,-2813
31.76,20300,517.5268,-2816
31.7627,20303,517.598638,-2818
31.7653,20304,517.622584,-2820
31.768,20305,517.64653,-2823
31.7707,20306,517.670476,-2824
31.7733,20308,517.718368,-2825
31.776,20311,517.790206,-2827
31.7787,20311,517.790206,-2830
31.7813,20313,517.838098,-2833
31.784,20314,517.862044,-2835
31.7867,20315,517.88599,-2835
31.7893,20318,517.957828,-2837
31.792,20319,517.981774,-2839
31.7947,20321,518.029666,-2846
31.7973,20322,518.053612,-2847
31.8,20323,518.077558,-2848
31.8027,20326,518.149396,-2848
31.8053,20327,518.173342,-2851
31.808,20329,518.221234,-2854
31.8107,20330,518.24518,-2856
31.8133,20331,518.269126,-2858
31.816,20334,518.340964,-2862
31.8187,20335,518.36491,-2865
31.8213,20337,518.412802,-2864
31.824,20338,518.436748,-2866
31.8267,20339,518.460694,-2867
31.8293,20342,518.532532,-2869
31.832,20344,518.580424,-2872
31.8347,20344,518.580424,-2876
31.8373,20346,518.628316,-2878
31.84,20347,518.652262,-2879
31.8427,20350,518.7241,-2880
31.8453,20352,518.771992,-2881
31.848,20353,518.795938,-2885
31.8507,20355,518.84383,-2886
31.8533,20356,518.867776,-2888
31.856,20359,518.939614,-2890
31.8587,20360,518.96356,-2893
31.8613,20362,519.011452,-2895
31.864,20363,519.035398,-2895
31.8667,20364,519.059344,-2898
31.8693,20367,519.131182,-2900
31.872,20369,519.179074,-2900
31.8747,20370,519.20302,-2905
31.8773,20371,519.226966,-2906
31.88,20373,519.274858,-2907
31.8827,20375,519.32275,-2907
31.8853,20377,519.370642,-2910
31.888,20378,519.394588,-2913
31.8907,20380,519.44248,-2915
31.8933,20381,519.466426,-2917
31.896,20384,519.538264,-2917
31.8987,20385,519.56221,-2917
31.9013,20387,519.610102,-2923
31.904,20388,519.634048,-2924
31.9067,20390,519.68194,-2926
31.9093,20392,519.729832,-2927
31.912,20394,519.777724,-2928
31.9147,20395,519.80167,-2932
31.9173,20396,519.825616,-2936
31.92,20398,519.873508,-2936
31.9227,20401,519.945346,-2937
31.9253,20402,519.969292,-2939
31.928,20403,519.993238,-2946
31.9307,20405,520.04113,-2948
31.9333,20406,520.065076,-2950
31.936,20409,520.136914,-2950
31.9387,20410,520.16086,-2951
31.9413,20412,520.208752,-2955
31.944,20413,520.232698,-2957
31.9467,20414,520.256644,-2959
31.9493,20417,520.328482,-2960
31.952,20419,520.376374,-2961
31.9547,20420,520.40032,-2965
31.9573,20421,520.424266,-2967
31.96,20423,520.472158,-2968
31.9627,20425,520.52005,-2970
31.9653,20427,520.567942,-2973
31.968,20428,520.591888,-2976
31.9707,20430,520.63978,-2979
31.9733,20431,520.663726,-2979
31.976,20434,520.735564,-2982
31.9787,20435,520.75951,-2985
31.9813,20437,520.807402,-2987
31.984,20438,520.831348,-2990
31.9867,20439,520.855294,-2992
31.9893,20442,520.927132,-2993
31.992,20443,520.951078,-2996
31.9947,20445,520.99897,-2998
31.9973,20447,521.046862,-3000
32,20448,521.070808,-3001
32.0027,20450,521.1187,-3003
32.0053,20452,521.166592,-3006
32.008,20453,521.190538,-3011
32.0107,20454,521.214484,-3012
32.0133,20456,521.262376,-3013
32.016,20459,521.334214,-3012
32.0187,20460,521.35816,-3013
32.0213,20462,521.406052,-3019
32.024,20463,521.429998,-3021
32.0267,20465,521.47789,-3023
32.0293,20467,521.525782,-3028
32.032,20469,521.573674,-3030
32.0347,20470,521.59762,-3030
32.0373,20471,521.621566,-3029
32.04,20473,521.669458,-3034
32.0427,20476,521.741296,-3040
32.0453,20477,521.765242,-3040
32.048,20479,521.813134,-3042
32.0507,20480,521.83708,-3044
32.0533,20482,521.884972,-3045
32.056,20484,521.932864,-3046
32.0587,20485,521.95681,-3049
32.0613,20487,522.004702,-3053
32.064,20488,522.028648,-3057
32.0667,20490,522.07654,-3058
32.0693,20493,522.148378,-3060
32.072,20494,522.172324,-3061
32.0747,20495,522.19627,-3063
32.0773,20497,522.244162,-3067
32.08,20498,522.268108,-3071
32.0827,20501,522.339946,-3070
32.0853,20502,522.363892,-3069
32.088,20504,522.411784,-3074
32.0907,20505,522.43573,-3077
32.0933,20507,522.483622,-3076
32.096,20510,522.55546,-3076
32.0987,20511,522.579406,-3080
32.1013,20512,522.603352,-3083
32.104,20514,522.651244,-3085
32.1067,20515,522.67519,-3087
32.1093,20518,522.747028,-3089
32.112,20519,522.770974,-3091
32.1147,20521,522.818866,-3093
32.1173,20522,522.842812,-3095
32.12,20524,522.890704,-3097
32.1227,20527,522.962542,-3099
32.1253,20528,522.986488,-3100
32.128,20529,523.010434,-3104
32.1307,20531,523.058326,-3104
32.1333,20532,523.082272,-3106
32.136,20535,523.15411,-3107
32.1387,20536,523.178056,-3109
32.1413,20537,523.202002,-3113
32.144,20539,523.249894,-3114
32.1467,20541,523.297786,-3116
32.1493,20543,523.345678,-3118
32.152,20545,523.39357,-3119
32.1547,20546,523.417516,-3122
32.1573,20547,523.441462,-3125
32.16,20549,523.489354,-3127
32.1627,20552,523.561192,-3128
32.1653,20553,523.585138,-3128
32.168,20555,523.63303,-3132
32.1707,20556,523.656976,-3133
32.1733,20557,523.680922,-3135
32.176,20560,523.75276,-3138
32.1787,20562,523.800652,-3139
32.1813,20563,523.824598,-3144
32.184,20565,523.87249,-3144
32.1867,20566,523.896436,-3146
32.1893,20569,523.968274,-3148
32.192,20570,523.99222,-3149
32.1947,20572,524.040112,-3153
32.1973,20573,524.064058,-3155
32.2,20574,524.088004,-3156
32.2027,20577,524.159842,-3157
32.2053,20579,524.207734,-3159
32.208,20580,524.23168,-3163
32.2107,20581,524.255626,-3165
32.2133,20584,524.327464,-3166
32.216,20586,524.375356,-3168
32.2187,20587,524.399302,-3170
32.2213,20589,524.447194,-3173
32.224,20590,524.47114,-3174
32.2267,20591,524.495086,-3176
32.2293,20594,524.566924,-3178
32.232,20595,524.59087,-3181
32.2347,20597,524.638762,-3184
32.2373,20598,524.662708,-3186
32.24,20601,524.734546,-3187
32.2427,20602,524.758492,-3189
32.2453,20603,524.782438,-3193
32.248,20605,524.83033,-3194
32.2507,20606,524.854276,-3195
32.2533,20609,524.926114,-3197
32.256,20611,524.974006,-3199
32.2587,20612,524.997952,-3203
32.2613,20613,525.021898,-3205
32.264,20615,525.06979,-3207
32.2667,20617,525.117682,-3209
32.2693,20619,525.165574,-3211
32.272,20620,525.18952,-3214
32.2747,20621,525.213466,-3216
32.2773,20623,525.261358,-3218
32.28,20626,525.333196,-3220
32.2827,20627,525.357142,-3222
32.2853,20628,525.381088,-3225
32.288,20630,525.42898,-3227
32.2907,20631,525.452926,-3228
32.2933,20634,525.524764,-3230
32.296,20635,525.54871,-3232
32.2987,20637,525.596602,-3234
32.3013,20638,525.620548,-3236
32.304,20639,525.644494,-3237
32.3067,20642,525.716332,-3239
32.3093,20643,525.740278,-3244
32.312,20645,525.78817,-3247
32.3147,20647,525.836062,-3247
32.3173,20648,525.860008,-3250
32.32,20650,525.9079,-3251
32.3227,20652,525.955792,-3254
32.3253,20654,526.003684,-3256
32.328,20655,526.02763,-3257
32.3307,20656,526.051576,-3259
32.3333,20659,526.123414,-3261
32.336,20660,526.14736,-3262
32.3387,20662,526.195252,-3266
32.3413,20663,526.219198,-3268
32.344,20664,526.243144,-3269
32.3467,20667,526.314982,-3271
32.3493,20669,526.362874,-3273
32.352,20670,526.38682,-3273
32.3547,20672,526.434712,-3279
32.3573,20673,526.458658,-3281
32.36,20676,526.530496,-3284
32.3627,20677,526.554442,-3284
32.3653,20679,526.602334,-3285
32.368,20680,526.62628,-3287
32.3707,20681,526.650226,-3289
32.3733,20684,526.722064,-3290
32.376,20686,526.769956,-3293
32.3787,20687,526.793902,-3295
32.3813,20689,526.841794,-3297
32.384,20690,526.86574,-3298
32.3867,20693,526.937578,-3300
32.3893,20694,526.961524,-3303
32.392,20696,527.009416,-3304
32.3947,20697,527.033362,-3306
32.3973,20698,527.057308,-3307
32.4,20701,527.129146,-3308
32.4027,20702,527.153092,-3311
32.4053,20704,527.200984,-3314
32.408,20706,527.248876,-3315
32.4107,20707,527.272822,-3315
32.4133,20710,527.34466,-3318
