时间(分钟),信号值(微伏)
4.1360,-5679
4.1387,-5680
4.1413,-5680
4.1440,-5681
4.1467,-5681
4.1493,-5682
4.1520,-5682
4.1547,-5682
4.1573,-5680
4.1600,-5681
4.1627,-5681
4.1653,-5680
4.1680,-5681
4.1707,-5683
4.1733,-5683
4.1760,-5684
4.1787,-5683
4.1813,-5683
4.1840,-5683
4.1867,-5684
4.1893,-5685
4.1920,-5685
4.1947,-5685
4.1973,-5685
4.2000,-5686
4.2027,-5686
4.2053,-5686
4.2080,-5686
4.2107,-5686
4.2133,-5687
4.2160,-5686
4.2187,-5686
4.2213,-5686
4.2240,-5688
4.2267,-5688
4.2293,-5689
4.2320,-5690
4.2347,-5690
4.2373,-5689
4.2400,-5689
4.2427,-5690
4.2453,-5690
4.2480,-5690
4.2507,-5689
4.2533,-5690
4.2560,-5691
4.2587,-5691
4.2613,-5691
4.2640,-5691
4.2667,-5692
4.2693,-5692
4.2720,-5692
4.2747,-5692
4.2773,-5692
4.2800,-5692
4.2827,-5693
4.2853,-5692
4.2880,-5693
4.2907,-5693
4.2933,-5693
4.2960,-5693
4.2987,-5693
4.3013,-5693
4.3040,-5693
4.3067,-5694
4.3093,-5694
4.3120,-5694
4.3147,-5694
4.3173,-5694
4.3200,-5694
4.3227,-5695
4.3253,-5695
4.3280,-5695
4.3307,-5695
4.3333,-5696
4.3360,-5696
4.3387,-5696
4.3413,-5696
4.3440,-5696
4.3467,-5697
4.3493,-5697
4.3520,-5698
4.3547,-5699
4.3573,-5699
4.3600,-5700
4.3627,-5699
4.3653,-5699
4.3680,-5701
4.3707,-5700
4.3733,-5701
4.3760,-5701
4.3787,-5700
4.3813,-5700
4.3840,-5702
4.3867,-5702
4.3893,-5702
4.3920,-5702
4.3947,-5702
4.3973,-5704
4.4000,-5704
4.4027,-5704
4.4053,-5704
4.4080,-5705
4.4107,-5705
4.4133,-5705
4.4160,-5705
4.4187,-5705
4.4213,-5706
4.4240,-5705
4.4267,-5706
4.4293,-5706
4.4320,-5706
4.4347,-5707
4.4373,-5708
4.4400,-5708
4.4427,-5708
4.4453,-5708
4.4480,-5709
4.4507,-5710
4.4533,-5710
4.4560,-5710
4.4587,-5710
4.4613,-5710
4.4640,-5710
4.4667,-5710
4.4693,-5711
4.4720,-5712
4.4747,-5712
4.4773,-5712
4.4800,-5713
4.4827,-5713
4.4853,-5713
4.4880,-5714
4.4907,-5714
4.4933,-5713
4.4960,-5714
4.4987,-5714
4.5013,-5714
4.5040,-5715
4.5067,-5716
4.5093,-5716
4.5120,-5715
4.5147,-5714
4.5173,-5715
4.5200,-5717
4.5227,-5717
4.5253,-5718
4.5280,-5719
4.5307,-5718
4.5333,-5717
4.5360,-5717
4.5387,-5717
4.5413,-5716
4.5440,-5718
4.5467,-5719
4.5493,-5719
4.5520,-5719
4.5547,-5719
4.5573,-5719
4.5600,-5719
4.5627,-5719
4.5653,-5718
4.5680,-5718
4.5707,-5718
4.5733,-5718
4.5760,-5718
4.5787,-5719
4.5813,-5719
4.5840,-5719
4.5867,-5720
4.5893,-5721
4.5920,-5721
4.5947,-5720
4.5973,-5721
4.6000,-5721
4.6027,-5721
4.6053,-5721
4.6080,-5721
4.6107,-5721
4.6133,-5721
4.6160,-5721
4.6187,-5721
4.6213,-5721
4.6240,-5722
4.6267,-5722
4.6293,-5722
4.6320,-5722
4.6347,-5722
4.6373,-5723
4.6400,-5723
4.6427,-5722
4.6453,-5722
4.6480,-5722
4.6507,-5722
4.6533,-5722
4.6560,-5722
4.6587,-5722
4.6613,-5721
4.6640,-5721
4.6667,-5721
4.6693,-5721
4.6720,-5721
4.6747,-5721
4.6773,-5721
4.6800,-5721
4.6827,-5721
4.6853,-5721
4.6880,-5721
4.6907,-5721
4.6933,-5721
4.6960,-5721
4.6987,-5720
4.7013,-5721
4.7040,-5721
4.7067,-5720
4.7093,-5720
4.7120,-5721
4.7147,-5721
4.7173,-5721
4.7200,-5722
4.7227,-5723
4.7253,-5724
4.7280,-5724
4.7307,-5725
4.7333,-5725
4.7360,-5724
4.7387,-5725
4.7413,-5725
4.7440,-5725
4.7467,-5726
4.7493,-5726
4.7520,-5727
4.7547,-5727
4.7573,-5727
4.7600,-5727
4.7627,-5728
4.7653,-5729
4.7680,-5728
4.7707,-5728
4.7733,-5729
4.7760,-5730
4.7787,-5730
4.7813,-5730
4.7840,-5730
4.7867,-5730
4.7893,-5731
4.7920,-5731
4.7947,-5732
4.7973,-5732
4.8000,-5732
4.8027,-5731
4.8053,-5732
4.8080,-5732
4.8107,-5733
4.8133,-5733
4.8160,-5733
4.8187,-5734
4.8213,-5734
4.8240,-5733
4.8267,-5735
4.8293,-5736
4.8320,-5736
4.8347,-5735
4.8373,-5735
4.8400,-5735
4.8427,-5736
4.8453,-5736
4.8480,-5737
4.8507,-5740
4.8533,-5739
4.8560,-5739
4.8587,-5738
4.8613,-5738
4.8640,-5740
4.8667,-5740
4.8693,-5739
4.8720,-5739
4.8747,-5739
4.8773,-5741
4.8800,-5740
4.8827,-5740
4.8853,-5741
4.8880,-5741
4.8907,-5740
4.8933,-5740
4.8960,-5741
4.8987,-5741
4.9013,-5743
4.9040,-5743
4.9067,-5743
4.9093,-5743
4.9120,-5744
4.9147,-5743
4.9173,-5746
4.9200,-5746
4.9227,-5745
4.9253,-5746
4.9280,-5747
4.9307,-5749
4.9333,-5748
4.9360,-5748
4.9387,-5749
4.9413,-5749
4.9440,-5749
4.9467,-5750
4.9493,-5750
4.9520,-5750
4.9547,-5750
4.9573,-5751
4.9600,-5751
4.9627,-5751
4.9653,-5752
4.9680,-5752
4.9707,-5753
4.9733,-5752
4.9760,-5752
4.9787,-5754
4.9813,-5752
4.9840,-5751
4.9867,-5751
4.9893,-5751
4.9920,-5751
4.9947,-5751
4.9973,-5752
5.0000,-5752
5.0027,-5752
5.0053,-5751
5.0080,-5752
5.0107,-5752
5.0133,-5753
5.0160,-5753
5.0187,-5754
5.0213,-5754
5.0240,-5752
5.0267,-5752
5.0293,-5752
5.0320,-5753
5.0347,-5755
5.0373,-5754
5.0400,-5754
5.0427,-5754
5.0453,-5754
5.0480,-5753
5.0507,-5754
5.0533,-5754
5.0560,-5754
5.0587,-5753
5.0613,-5752
5.0640,-5752
5.0667,-5753
5.0693,-5752
5.0720,-5752
5.0747,-5753
5.0773,-5753
5.0800,-5752
5.0827,-5752
5.0853,-5751
5.0880,-5750
5.0907,-5751
5.0933,-5751
5.0960,-5750
5.0987,-5749
5.1013,-5749
5.1040,-5749
5.1067,-5749
5.1093,-5748
5.1120,-5748
5.1147,-5748
5.1173,-5747
5.1200,-5746
5.1227,-5746
5.1253,-5746
5.1280,-5746
5.1307,-5744
5.1333,-5743
5.1360,-5743
5.1387,-5743
5.1413,-5743
5.1440,-5741
5.1467,-5741
5.1493,-5741
5.1520,-5741
5.1547,-5742
5.1573,-5740
5.1600,-5739
5.1627,-5739
5.1653,-5739
5.1680,-5739
5.1707,-5740
5.1733,-5740
5.1760,-5740
5.1787,-5739
5.1813,-5740
5.1840,-5738
5.1867,-5738
5.1893,-5739
5.1920,-5738
5.1947,-5739
5.1973,-5741
5.2000,-5741
5.2027,-5741
5.2053,-5740
5.2080,-5739
5.2107,-5740
5.2133,-5740
5.2160,-5740
5.2187,-5740
5.2213,-5738
5.2240,-5741
5.2267,-5740
5.2293,-5739
5.2320,-5737
5.2347,-5740
5.2373,-5742
5.2400,-5740
5.2427,-5741
5.2453,-5741
5.2480,-5740
5.2507,-5742
5.2533,-5742
5.2560,-5742
5.2587,-5743
5.2613,-5743
5.2640,-5742
5.2667,-5743
5.2693,-5743
5.2720,-5744
5.2747,-5744
5.2773,-5743
5.2800,-5746
5.2827,-5745
5.2853,-5745
5.2880,-5745
5.2907,-5745
5.2933,-5745
5.2960,-5744
5.2987,-5745
5.3013,-5746
5.3040,-5747
5.3067,-5748
5.3093,-5747
5.3120,-5747
5.3147,-5747
5.3173,-5749
5.3200,-5749
5.3227,-5749
5.3253,-5750
5.3280,-5751
5.3307,-5749
5.3333,-5750
5.3360,-5750
5.3387,-5751
5.3413,-5751
5.3440,-5750
5.3467,-5750
5.3493,-5750
5.3520,-5750
5.3547,-5751
5.3573,-5750
5.3600,-5750
5.3627,-5750
5.3653,-5750
5.3680,-5750
5.3707,-5750
5.3733,-5750
5.3760,-5749
5.3787,-5749
5.3813,-5749
5.3840,-5748
5.3867,-5747
5.3893,-5747
5.3920,-5746
5.3947,-5746
5.3973,-5743
5.4000,-5743
5.4027,-5743
5.4053,-5743
5.4080,-5743
5.4107,-5742
5.4133,-5741
5.4160,-5741
5.4187,-5740
5.4213,-5740
5.4240,-5740
5.4267,-5739
5.4293,-5738
5.4320,-5737
5.4347,-5738
5.4373,-5736
5.4400,-5735
5.4427,-5735
5.4453,-5735
5.4480,-5734
5.4507,-5734
5.4533,-5735
5.4560,-5734
5.4587,-5734
5.4613,-5734
5.4640,-5732
5.4667,-5731
5.4693,-5731
5.4720,-5731
5.4747,-5731
5.4773,-5730
5.4800,-5730
5.4827,-5732
5.4853,-5732
5.4880,-5731
5.4907,-5729
5.4933,-5730
5.4960,-5731
5.4987,-5731
5.5013,-5732
5.5040,-5730
5.5067,-5729
5.5093,-5729
5.5120,-5731
5.5147,-5732
5.5173,-5732
5.5200,-5732
5.5227,-5731
5.5253,-5730
5.5280,-5733
5.5307,-5733
5.5333,-5733
5.5360,-5733
5.5387,-5733
5.5413,-5733
5.5440,-5734
5.5467,-5734
5.5493,-5735
5.5520,-5735
5.5547,-5735
5.5573,-5735
5.5600,-5735
5.5627,-5735
5.5653,-5735
5.5680,-5733
5.5707,-5736
5.5733,-5736
5.5760,-5735
5.5787,-5735
5.5813,-5736
5.5840,-5736
5.5867,-5738
5.5893,-5738
5.5920,-5735
5.5947,-5736
5.5973,-5737
5.6000,-5736
5.6027,-5736
5.6053,-5735
5.6080,-5736
5.6107,-5736
5.6133,-5735
5.6160,-5735
5.6187,-5736
5.6213,-5737
5.6240,-5737
5.6267,-5736
5.6293,-5737
5.6320,-5737
5.6347,-5737
5.6373,-5738
5.6400,-5737
5.6427,-5737
5.6453,-5738
5.6480,-5740
5.6507,-5740
5.6533,-5738
5.6560,-5738
5.6587,-5739
5.6613,-5740
5.6640,-5741
5.6667,-5741
5.6693,-5741
5.6720,-5741
5.6747,-5742
5.6773,-5743
5.6800,-5743
5.6827,-5743
5.6853,-5743
5.6880,-5744
5.6907,-5745
5.6933,-5744
5.6960,-5744
5.6987,-5745
5.7013,-5745
5.7040,-5746
5.7067,-5746
5.7093,-5746
5.7120,-5747
5.7147,-5746
5.7173,-5747
5.7200,-5747
5.7227,-5747
5.7253,-5747
5.7280,-5747
5.7307,-5746
5.7333,-5745
5.7360,-5745
5.7387,-5746
5.7413,-5746
5.7440,-5748
5.7467,-5748
5.7493,-5747
5.7520,-5747
5.7547,-5745
5.7573,-5746
5.7600,-5746
5.7627,-5746
5.7653,-5747
5.7680,-5746
5.7707,-5747
5.7733,-5746
5.7760,-5747
5.7787,-5748
5.7813,-5749
5.7840,-5747
5.7867,-5749
5.7893,-5749
5.7920,-5750
5.7947,-5750
5.7973,-5750
5.8000,-5749
5.8027,-5750
5.8053,-5749
5.8080,-5750
5.8107,-5750
5.8133,-5749
5.8160,-5751
5.8187,-5750
5.8213,-5749
5.8240,-5749
5.8267,-5749
5.8293,-5749
5.8320,-5750
5.8347,-5749
5.8373,-5748
5.8400,-5751
5.8427,-5750
5.8453,-5751
5.8480,-5749
5.8507,-5748
5.8533,-5749
5.8560,-5749
5.8587,-5751
5.8613,-5749
5.8640,-5749
5.8667,-5747
5.8693,-5746
5.8720,-5747
5.8747,-5747
5.8773,-5747
5.8800,-5747
5.8827,-5747
5.8853,-5748
5.8880,-5746
5.8907,-5746
5.8933,-5746
5.8960,-5746
5.8987,-5746
5.9013,-5746
5.9040,-5746
5.9067,-5746
5.9093,-5746
5.9120,-5746
5.9147,-5745
5.9173,-5745
5.9200,-5745
5.9227,-5745
5.9253,-5744
5.9280,-5746
5.9307,-5746
5.9333,-5745
5.9360,-5745
5.9387,-5746
5.9413,-5746
5.9440,-5746
5.9467,-5746
5.9493,-5746
5.9520,-5745
5.9547,-5745
5.9573,-5745
5.9600,-5745
5.9627,-5745
5.9653,-5745
5.9680,-5745
5.9707,-5745
5.9733,-5745
5.9760,-5746
5.9787,-5746
5.9813,-5746
5.9840,-5746
5.9867,-5746
5.9893,-5746
5.9920,-5746
5.9947,-5745
5.9973,-5744
6.0000,-5745
6.0027,-5745
6.0053,-5744
6.0080,-5745
6.0107,-5745
6.0133,-5745
6.0160,-5745
6.0187,-5745
6.0213,-5745
6.0240,-5745
6.0267,-5745
6.0293,-5745
6.0320,-5745
6.0347,-5745
6.0373,-5745
6.0400,-5745
6.0427,-5746
6.0453,-5746
6.0480,-5746
6.0507,-5746
6.0533,-5746
6.0560,-5746
6.0587,-5746
6.0613,-5746
6.0640,-5746
6.0667,-5746
6.0693,-5746
6.0720,-5746
6.0747,-5746
6.0773,-5746
6.0800,-5746
6.0827,-5745
6.0853,-5745
6.0880,-5745
6.0907,-5746
6.0933,-5746
6.0960,-5746
6.0987,-5746
6.1013,-5746
6.1040,-5746
6.1067,-5746
6.1093,-5746
6.1120,-5746
6.1147,-5745
6.1173,-5745
6.1200,-5745
6.1227,-5745
6.1253,-5744
6.1280,-5744
6.1307,-5744
6.1333,-5745
6.1360,-5745
6.1387,-5745
6.1413,-5745
6.1440,-5746
6.1467,-5746
6.1493,-5747
6.1520,-5746
6.1547,-5746
6.1573,-5747
6.1600,-5747
6.1627,-5747
6.1653,-5747
6.1680,-5747
6.1707,-5747
6.1733,-5747
6.1760,-5747
6.1787,-5748
6.1813,-5749
6.1840,-5749
6.1867,-5749
6.1893,-5749
6.1920,-5749
6.1947,-5750
6.1973,-5750
6.2000,-5751
6.2027,-5751
6.2053,-5751
6.2080,-5752
6.2107,-5752
6.2133,-5752
6.2160,-5751
6.2187,-5752
6.2213,-5753
6.2240,-5754
6.2267,-5754
6.2293,-5754
6.2320,-5755
6.2347,-5755
6.2373,-5756
6.2400,-5757
6.2427,-5757
6.2453,-5757
6.2480,-5758
6.2507,-5760
6.2533,-5760
6.2560,-5760
6.2587,-5760
6.2613,-5760
6.2640,-5761
6.2667,-5761
6.2693,-5762
6.2720,-5762
6.2747,-5764
6.2773,-5764
6.2800,-5763
6.2827,-5763
6.2853,-5764
6.2880,-5763
6.2907,-5765
6.2933,-5765
6.2960,-5765
6.2987,-5766
6.3013,-5766
6.3040,-5766
6.3067,-5766
6.3093,-5765
6.3120,-5766
6.3147,-5765
6.3173,-5766
6.3200,-5766
6.3227,-5766
6.3253,-5767
6.3280,-5768
6.3307,-5767
6.3333,-5767
6.3360,-5767
6.3387,-5767
6.3413,-5766
6.3440,-5767
6.3467,-5767
6.3493,-5768
6.3520,-5768
6.3547,-5768
6.3573,-5768
6.3600,-5768
6.3627,-5768
6.3653,-5767
6.3680,-5767
6.3707,-5767
6.3733,-5767
6.3760,-5767
6.3787,-5768
6.3813,-5768
6.3840,-5767
6.3867,-5767
6.3893,-5767
6.3920,-5768
6.3947,-5768
6.3973,-5768
6.4000,-5768
6.4027,-5768
6.4053,-5768
6.4080,-5768
6.4107,-5768
6.4133,-5767
6.4160,-5768
6.4187,-5768
6.4213,-5767
6.4240,-5767
6.4267,-5768
6.4293,-5767
6.4320,-5767
6.4347,-5767
6.4373,-5767
6.4400,-5767
6.4427,-5767
6.4453,-5767
6.4480,-5767
6.4507,-5768
6.4533,-5767
6.4560,-5767
6.4587,-5767
6.4613,-5766
6.4640,-5766
6.4667,-5766
6.4693,-5766
6.4720,-5766
6.4747,-5767
6.4773,-5767
6.4800,-5766
6.4827,-5766
6.4853,-5766
6.4880,-5765
6.4907,-5765
6.4933,-5766
6.4960,-5765
6.4987,-5765
6.5013,-5765
6.5040,-5764
6.5067,-5765
6.5093,-5765
6.5120,-5765
6.5147,-5764
6.5173,-5763
6.5200,-5763
6.5227,-5762
6.5253,-5762
6.5280,-5762
6.5307,-5762
6.5333,-5763
6.5360,-5763
6.5387,-5762
6.5413,-5762
6.5440,-5762
6.5467,-5763
6.5493,-5763
6.5520,-5763
6.5547,-5763
6.5573,-5763
6.5600,-5762
6.5627,-5763
6.5653,-5763
6.5680,-5762
6.5707,-5762
6.5733,-5762
6.5760,-5761
6.5787,-5762
6.5813,-5762
6.5840,-5762
6.5867,-5762
6.5893,-5761
6.5920,-5762
6.5947,-5762
6.5973,-5763
6.6000,-5763
6.6027,-5763
6.6053,-5763
6.6080,-5763
6.6107,-5762
6.6133,-5762
6.6160,-5762
6.6187,-5762
6.6213,-5762
6.6240,-5762
6.6267,-5762
6.6293,-5761
6.6320,-5761
6.6347,-5760
6.6373,-5760
6.6400,-5760
6.6427,-5760
6.6453,-5760
6.6480,-5759
6.6507,-5757
6.6533,-5757
6.6560,-5757
6.6587,-5757
6.6613,-5757
6.6640,-5757
6.6667,-5757
6.6693,-5757
6.6720,-5757
6.6747,-5757
6.6773,-5757
6.6800,-5757
6.6827,-5757
6.6853,-5757
6.6880,-5757
6.6907,-5757
6.6933,-5757
6.6960,-5757
6.6987,-5757
6.7013,-5758
6.7040,-5758
6.7067,-5757
6.7093,-5757
6.7120,-5757
6.7147,-5757
6.7173,-5757
6.7200,-5758
6.7227,-5758
6.7253,-5759
6.7280,-5758
6.7307,-5757
6.7333,-5757
6.7360,-5757
6.7387,-5758
6.7413,-5757
6.7440,-5757
6.7467,-5757
6.7493,-5756
6.7520,-5757
6.7547,-5757
6.7573,-5757
6.7600,-5755
6.7627,-5756
6.7653,-5756
6.7680,-5757
6.7707,-5757
6.7733,-5756
6.7760,-5756
6.7787,-5756
6.7813,-5756
6.7840,-5756
6.7867,-5755
6.7893,-5755
6.7920,-5755
6.7947,-5757
6.7973,-5756
6.8000,-5755
6.8027,-5755
6.8053,-5756
6.8080,-5755
6.8107,-5755
6.8133,-5755
6.8160,-5755
6.8187,-5755
6.8213,-5755
6.8240,-5756
6.8267,-5755
6.8293,-5755
6.8320,-5755
6.8347,-5754
6.8373,-5755
6.8400,-5755
6.8427,-5755
6.8453,-5755
6.8480,-5755
6.8507,-5755
6.8533,-5755
6.8560,-5754
6.8587,-5754
6.8613,-5753
6.8640,-5753
6.8667,-5753
6.8693,-5753
6.8720,-5754
6.8747,-5754
6.8773,-5753
6.8800,-5753
6.8827,-5753
6.8853,-5755
6.8880,-5753
6.8907,-5752
6.8933,-5753
6.8960,-5752
6.8987,-5753
6.9013,-5752
6.9040,-5753
6.9067,-5752
6.9093,-5751
6.9120,-5751
6.9147,-5750
6.9173,-5751
6.9200,-5750
6.9227,-5751
6.9253,-5751
6.9280,-5751
6.9307,-5750
6.9333,-5751
6.9360,-5751
6.9387,-5750
6.9413,-5750
6.9440,-5751
6.9467,-5750
6.9493,-5751
6.9520,-5749
6.9547,-5748
6.9573,-5749
6.9600,-5750
6.9627,-5749
6.9653,-5750
6.9680,-5749
6.9707,-5750
6.9733,-5748
6.9760,-5748
6.9787,-5749
6.9813,-5747
6.9840,-5747
6.9867,-5748
6.9893,-5749
6.9920,-5747
6.9947,-5746
6.9973,-5747
7.0000,-5748
7.0027,-5749
7.0053,-5747
7.0080,-5746
7.0107,-5746
7.0133,-5746
7.0160,-5747
7.0187,-5745
7.0213,-5747
7.0240,-5746
7.0267,-5746
7.0293,-5745
7.0320,-5745
7.0347,-5746
7.0373,-5745
7.0400,-5744
7.0427,-5746
7.0453,-5745
7.0480,-5744
7.0507,-5744
7.0533,-5744
7.0560,-5745
7.0587,-5744
7.0613,-5744
7.0640,-5743
7.0667,-5743
7.0693,-5743
7.0720,-5743
7.0747,-5743
7.0773,-5742
7.0800,-5742
7.0827,-5742
7.0853,-5741
7.0880,-5742
7.0907,-5742
7.0933,-5743
7.0960,-5742
7.0987,-5740
7.1013,-5741
7.1040,-5741
7.1067,-5741
7.1093,-5741
7.1120,-5740
7.1147,-5740
7.1173,-5740
7.1200,-5740
7.1227,-5740
7.1253,-5740
7.1280,-5740
7.1307,-5739
7.1333,-5739
7.1360,-5739
7.1387,-5740
7.1413,-5740
7.1440,-5740
7.1467,-5740
7.1493,-5740
7.1520,-5739
7.1547,-5739
7.1573,-5741
7.1600,-5740
7.1627,-5740
7.1653,-5739
7.1680,-5740
7.1707,-5739
7.1733,-5739
7.1760,-5738
7.1787,-5739
7.1813,-5739
7.1840,-5739
7.1867,-5739
7.1893,-5739
7.1920,-5738
7.1947,-5738
7.1973,-5738
7.2000,-5738
7.2027,-5738
7.2053,-5738
7.2080,-5738
7.2107,-5738
7.2133,-5738
7.2160,-5738
7.2187,-5738
7.2213,-5739
7.2240,-5738
7.2267,-5738
7.2293,-5738
7.2320,-5738
7.2347,-5739
7.2373,-5739
7.2400,-5739
7.2427,-5738
7.2453,-5739
7.2480,-5739
7.2507,-5740
7.2533,-5739
7.2560,-5739
7.2587,-5740
7.2613,-5740
7.2640,-5738
7.2667,-5738
7.2693,-5738
7.2720,-5738
7.2747,-5738
7.2773,-5738
7.2800,-5739
7.2827,-5739
7.2853,-5739
7.2880,-5739
7.2907,-5739
7.2933,-5738
7.2960,-5738
7.2987,-5738
7.3013,-5738
7.3040,-5738
7.3067,-5738
7.3093,-5738
7.3120,-5738
7.3147,-5739
7.3173,-5738
7.3200,-5738
7.3227,-5739
7.3253,-5739
7.3280,-5740
7.3307,-5740
7.3333,-5741
7.3360,-5741
7.3387,-5742
7.3413,-5741
7.3440,-5740
7.3467,-5740
7.3493,-5740
7.3520,-5741
7.3547,-5741
7.3573,-5742
7.3600,-5742
7.3627,-5741
7.3653,-5742
7.3680,-5742
7.3707,-5742
7.3733,-5742
7.3760,-5742
7.3787,-5742
7.3813,-5743
7.3840,-5743
7.3867,-5743
7.3893,-5742
7.3920,-5742
7.3947,-5742
7.3973,-5742
7.4000,-5742
7.4027,-5742
7.4053,-5742
7.4080,-5741
7.4107,-5740
7.4133,-5740
7.4160,-5740
7.4187,-5739
7.4213,-5739
7.4240,-5739
7.4267,-5739
7.4293,-5739
7.4320,-5740
7.4347,-5739
7.4373,-5738
7.4400,-5738
7.4427,-5737
7.4453,-5736
7.4480,-5736
7.4507,-5735
7.4533,-5736
7.4560,-5736
7.4587,-5735
7.4613,-5736
7.4640,-5736
7.4667,-5735
7.4693,-5734
7.4720,-5734
7.4747,-5734
7.4773,-5734
7.4800,-5734
7.4827,-5733
7.4853,-5732
7.4880,-5732
7.4907,-5733
7.4933,-5732
7.4960,-5732
7.4987,-5732
7.5013,-5731
7.5040,-5731
7.5067,-5731
7.5093,-5731
7.5120,-5730
7.5147,-5729
7.5173,-5729
7.5200,-5729
7.5227,-5730
7.5253,-5729
7.5280,-5728
7.5307,-5729
7.5333,-5729
7.5360,-5729
7.5387,-5728
7.5413,-5727
7.5440,-5727
7.5467,-5727
7.5493,-5726
7.5520,-5725
7.5547,-5725
7.5573,-5726
7.5600,-5726
7.5627,-5726
7.5653,-5725
7.5680,-5725
7.5707,-5725
7.5733,-5725
7.5760,-5724
7.5787,-5724
7.5813,-5725
7.5840,-5724
7.5867,-5724
7.5893,-5723
7.5920,-5723
7.5947,-5724
7.5973,-5723
7.6000,-5722
7.6027,-5722
7.6053,-5722
7.6080,-5722
7.6107,-5723
7.6133,-5722
7.6160,-5721
7.6187,-5721
7.6213,-5721
7.6240,-5721
7.6267,-5720
7.6293,-5720
7.6320,-5721
7.6347,-5721
7.6373,-5720
7.6400,-5720
7.6427,-5720
7.6453,-5719
7.6480,-5720
7.6507,-5721
7.6533,-5720
7.6560,-5720
7.6587,-5719
7.6613,-5719
7.6640,-5719
7.6667,-5719
7.6693,-5719
7.6720,-5719
7.6747,-5719
7.6773,-5719
7.6800,-5719
7.6827,-5719
7.6853,-5718
7.6880,-5718
7.6907,-5718
7.6933,-5717
7.6960,-5717
7.6987,-5717
7.7013,-5716
7.7040,-5716
7.7067,-5716
7.7093,-5716
7.7120,-5715
7.7147,-5715
7.7173,-5716
7.7200,-5716
7.7227,-5715
7.7253,-5715
7.7280,-5715
7.7307,-5715
7.7333,-5714
7.7360,-5713
7.7387,-5713
7.7413,-5713
7.7440,-5713
7.7467,-5713
7.7493,-5713
7.7520,-5713
7.7547,-5714
7.7573,-5714
7.7600,-5715
7.7627,-5715
7.7653,-5716
7.7680,-5716
7.7707,-5716
7.7733,-5716
7.7760,-5716
7.7787,-5716
7.7813,-5717
7.7840,-5718
7.7867,-5718
7.7893,-5718
7.7920,-5719
7.7947,-5719
7.7973,-5718
7.8000,-5718
7.8027,-5718
7.8053,-5718
7.8080,-5718
7.8107,-5718
7.8133,-5718
7.8160,-5719
7.8187,-5719
7.8213,-5718
7.8240,-5719
7.8267,-5719
7.8293,-5719
7.8320,-5719
7.8347,-5720
7.8373,-5719
7.8400,-5720
7.8427,-5720
7.8453,-5720
7.8480,-5720
7.8507,-5722
7.8533,-5722
7.8560,-5721
7.8587,-5722
7.8613,-5722
7.8640,-5723
7.8667,-5723
7.8693,-5723
7.8720,-5723
7.8747,-5723
7.8773,-5723
7.8800,-5723
7.8827,-5722
7.8853,-5724
7.8880,-5724
7.8907,-5724
7.8933,-5724
7.8960,-5724
7.8987,-5724
7.9013,-5724
7.9040,-5724
7.9067,-5724
7.9093,-5724
7.9120,-5724
7.9147,-5724
7.9173,-5724
7.9200,-5724
7.9227,-5724
7.9253,-5724
7.9280,-5724
7.9307,-5724
7.9333,-5724
7.9360,-5723
7.9387,-5723
7.9413,-5724
7.9440,-5723
7.9467,-5723
7.9493,-5722
7.9520,-5721
7.9547,-5722
7.9573,-5721
7.9600,-5721
7.9627,-5722
7.9653,-5721
7.9680,-5721
7.9707,-5721
7.9733,-5721
7.9760,-5722
7.9787,-5722
7.9813,-5721
7.9840,-5721
7.9867,-5721
7.9893,-5720
7.9920,-5721
7.9947,-5721
7.9973,-5721
8.0000,-5721
8.0027,-5719
8.0053,-5719
8.0080,-5719
8.0107,-5718
8.0133,-5718
8.0160,-5719
8.0187,-5717
8.0213,-5718
8.0240,-5718
8.0267,-5718
8.0293,-5718
8.0320,-5718
8.0347,-5717
8.0373,-5717
8.0400,-5717
8.0427,-5718
8.0453,-5718
8.0480,-5718
8.0507,-5718
8.0533,-5718
8.0560,-5718
8.0587,-5719
8.0613,-5718
8.0640,-5717
8.0667,-5717
8.0693,-5717
8.0720,-5717
8.0747,-5717
8.0773,-5717
8.0800,-5717
8.0827,-5717
8.0853,-5717
8.0880,-5718
8.0907,-5718
8.0933,-5718
8.0960,-5719
8.0987,-5720
8.1013,-5719
8.1040,-5719
8.1067,-5719
8.1093,-5718
8.1120,-5718
8.1147,-5719
8.1173,-5718
8.1200,-5718
8.1227,-5717
8.1253,-5717
8.1280,-5717
8.1307,-5716
8.1333,-5716
8.1360,-5716
8.1387,-5716
8.1413,-5717
8.1440,-5716
8.1467,-5716
8.1493,-5716
8.1520,-5715
8.1547,-5715
8.1573,-5715
8.1600,-5715
8.1627,-5713
8.1653,-5713
8.1680,-5713
8.1707,-5713
8.1733,-5713
8.1760,-5712
8.1787,-5712
8.1813,-5713
8.1840,-5712
8.1867,-5711
8.1893,-5711
8.1920,-5711
8.1947,-5711
8.1973,-5711
8.2000,-5711
8.2027,-5711
8.2053,-5710
8.2080,-5710
8.2107,-5710
8.2133,-5710
8.2160,-5710
8.2187,-5710
8.2213,-5710
8.2240,-5710
8.2267,-5710
8.2293,-5710
8.2320,-5710
8.2347,-5710
8.2373,-5710
8.2400,-5710
8.2427,-5708
8.2453,-5708
8.2480,-5708
8.2507,-5709
8.2533,-5709
8.2560,-5709
8.2587,-5709
8.2613,-5708
8.2640,-5707
8.2667,-5706
8.2693,-5706
8.2720,-5706
8.2747,-5706
