时间(分钟),信号值(微伏),
16.6293,-5659,
16.632,-5660,
16.6347,-5660,
16.6373,-5659,
16.64,-5659,
16.6427,-5659,
16.6453,-5659,
16.648,-5659,
16.6507,-5659,
16.6533,-5659,
16.656,-5659,
16.6587,-5656,
16.6613,-5656,
16.664,-5658,
16.6667,-5660,
16.6693,-5661,
16.672,-5660,
16.6747,-5659,
16.6773,-5658,
16.68,-5658,
16.6827,-5659,
16.6853,-5656,
16.688,-5659,
16.6907,-5660,
16.6933,-5660,
16.696,-5657,
16.6987,-5658,
16.7013,-5659,
16.704,-5660,
16.7067,-5659,
16.7093,-5658,
16.712,-5656,
16.7147,-5660,
16.7173,-5660,
16.72,-5660,
16.7227,-5659,
16.7253,-5658,
16.728,-5659,
16.7307,-5660,
16.7333,-5661,
16.736,-5659,
16.7387,-5660,
16.7413,-5659,
16.744,-5660,
16.7467,-5660,
16.7493,-5661,
16.752,-5661,
16.7547,-5662,
16.7573,-5660,
16.76,-5661,
16.7627,-5661,
16.7653,-5661,
16.768,-5662,
16.7707,-5661,
16.7733,-5661,
16.776,-5661,
16.7787,-5661,
16.7813,-5661,
16.784,-5660,
16.7867,-5660,
16.7893,-5660,
16.792,-5660,
16.7947,-5658,
16.7973,-5659,
16.8,-5659,
16.8027,-5660,
16.8053,-5657,
16.808,-5660,
16.8107,-5660,
16.8133,-5661,
16.816,-5662,
16.8187,-5660,
16.8213,-5660,
16.824,-5660,
16.8267,-5661,
16.8293,-5660,
16.832,-5661,
16.8347,-5661,
16.8373,-5662,
16.84,-5661,
16.8427,-5659,
16.8453,-5658,
16.848,-5661,
16.8507,-5661,
16.8533,-5661,
16.856,-5660,
16.8587,-5660,
16.8613,-5660,
16.864,-5661,
16.8667,-5661,
16.8693,-5662,
16.872,-5662,
16.8747,-5660,
16.8773,-5661,
16.88,-5661,
16.8827,-5661,
16.8853,-5662,
16.888,-5661,
16.8907,-5662,
16.8933,-5662,
16.896,-5663,
16.8987,-5663,
16.9013,-5664,
16.904,-5663,
16.9067,-5662,
16.9093,-5664,
16.912,-5663,
16.9147,-5663,
16.9173,-5662,
16.92,-5662,
16.9227,-5664,
16.9253,-5663,
16.928,-5664,
16.9307,-5664,
16.9333,-5664,
16.936,-5665,
16.9387,-5665,
16.9413,-5665,
16.944,-5665,
16.9467,-5664,
16.9493,-5664,
16.952,-5664,
16.9547,-5665,
16.9573,-5666,
16.96,-5666,
16.9627,-5666,
16.9653,-5666,
16.968,-5667,
16.9707,-5667,
16.9733,-5667,
16.976,-5668,
16.9787,-5667,
16.9813,-5668,
16.984,-5668,
16.9867,-5668,
16.9893,-5669,
16.992,-5669,
16.9947,-5669,
16.9973,-5669,
17,-5669,
17.0027,-5668,
17.0053,-5669,
17.008,-5669,
17.0107,-5669,
17.0133,-5669,
17.016,-5670,
17.0187,-5670,
17.0213,-5670,
17.024,-5670,
17.0267,-5670,
17.0293,-5671,
17.032,-5671,
17.0347,-5671,
17.0373,-5671,
17.04,-5671,
17.0427,-5671,
17.0453,-5671,
17.048,-5672,
17.0507,-5673,
17.0533,-5674,
17.056,-5674,
17.0587,-5675,
17.0613,-5675,
17.064,-5675,
17.0667,-5675,
17.0693,-5676,
17.072,-5676,
17.0747,-5676,
17.0773,-5676,
17.08,-5676,
17.0827,-5677,
17.0853,-5677,
17.088,-5678,
17.0907,-5678,
17.0933,-5678,
17.096,-5678,
17.0987,-5679,
17.1013,-5680,
17.104,-5680,
17.1067,-5679,
17.1093,-5679,
17.112,-5679,
17.1147,-5679,
17.1173,-5678,
17.12,-5678,
17.1227,-5678,
17.1253,-5679,
17.128,-5679,
17.1307,-5680,
17.1333,-5680,
17.136,-5681,
17.1387,-5681,
17.1413,-5681,
17.144,-5681,
17.1467,-5680,
17.1493,-5681,
17.152,-5681,
17.1547,-5681,
17.1573,-5682,
17.16,-5682,
17.1627,-5682,
17.1653,-5682,
17.168,-5683,
17.1707,-5682,
17.1733,-5681,
17.176,-5681,
17.1787,-5681,
17.1813,-5681,
17.184,-5681,
17.1867,-5681,
17.1893,-5682,
17.192,-5682,
17.1947,-5683,
17.1973,-5683,
17.2,-5682,
17.2027,-5682,
17.2053,-5682,
17.208,-5683,
17.2107,-5682,
17.2133,-5683,
17.216,-5683,
17.2187,-5682,
17.2213,-5682,
17.224,-5682,
17.2267,-5682,
17.2293,-5683,
17.232,-5683,
17.2347,-5683,
17.2373,-5683,
17.24,-5683,
17.2427,-5683,
17.2453,-5682,
17.248,-5682,
17.2507,-5682,
17.2533,-5682,
17.256,-5682,
17.2587,-5682,
17.2613,-5681,
17.264,-5681,
17.2667,-5682,
17.2693,-5683,
17.272,-5683,
17.2747,-5683,
17.2773,-5683,
17.28,-5683,
17.2827,-5682,
17.2853,-5683,
17.288,-5684,
17.2907,-5683,
17.2933,-5683,
17.296,-5683,
17.2987,-5683,
17.3013,-5683,
17.304,-5684,
17.3067,-5683,
17.3093,-5684,
17.312,-5684,
17.3147,-5684,
17.3173,-5683,
17.32,-5685,
17.3227,-5685,
17.3253,-5684,
17.328,-5685,
17.3307,-5685,
17.3333,-5685,
17.336,-5685,
17.3387,-5685,
17.3413,-5686,
17.344,-5686,
17.3467,-5685,
17.3493,-5686,
17.352,-5686,
17.3547,-5686,
17.3573,-5686,
17.36,-5686,
17.3627,-5686,
17.3653,-5686,
17.368,-5686,
17.3707,-5687,
17.3733,-5687,
17.376,-5688,
17.3787,-5688,
17.3813,-5687,
17.384,-5687,
17.3867,-5687,
17.3893,-5687,
17.392,-5687,
17.3947,-5687,
17.3973,-5687,
17.4,-5687,
17.4027,-5687,
17.4053,-5687,
17.408,-5686,
17.4107,-5686,
17.4133,-5686,
17.416,-5687,
17.4187,-5686,
17.4213,-5688,
17.424,-5688,
17.4267,-5688,
17.4293,-5688,
17.432,-5688,
17.4347,-5688,
17.4373,-5688,
17.44,-5688,
17.4427,-5688,
17.4453,-5688,
17.448,-5688,
17.4507,-5689,
17.4533,-5689,
17.456,-5688,
17.4587,-5689,
17.4613,-5689,
17.464,-5689,
17.4667,-5689,
17.4693,-5690,
17.472,-5690,
17.4747,-5690,
17.4773,-5690,
17.48,-5690,
17.4827,-5690,
17.4853,-5689,
17.488,-5689,
17.4907,-5689,
17.4933,-5689,
17.496,-5690,
17.4987,-5691,
17.5013,-5691,
17.504,-5691,
17.5067,-5690,
17.5093,-5690,
17.512,-5690,
17.5147,-5691,
17.5173,-5691,
17.52,-5691,
17.5227,-5691,
17.5253,-5691,
17.528,-5690,
17.5307,-5691,
17.5333,-5692,
17.536,-5693,
17.5387,-5692,
17.5413,-5692,
17.544,-5692,
17.5467,-5691,
17.5493,-5690,
17.552,-5691,
17.5547,-5691,
17.5573,-5691,
17.56,-5691,
17.5627,-5692,
17.5653,-5691,
17.568,-5691,
17.5707,-5693,
17.5733,-5692,
17.576,-5693,
17.5787,-5694,
17.5813,-5694,
17.584,-5693,
17.5867,-5693,
17.5893,-5693,
17.592,-5694,
17.5947,-5694,
17.5973,-5694,
17.6,-5694,
17.6027,-5694,
17.6053,-5694,
17.608,-5694,
17.6107,-5695,
17.6133,-5694,
17.616,-5694,
17.6187,-5694,
17.6213,-5694,
17.624,-5694,
17.6267,-5694,
17.6293,-5694,
17.632,-5694,
17.6347,-5694,
17.6373,-5694,
17.64,-5694,
17.6427,-5694,
17.6453,-5694,
17.648,-5693,
17.6507,-5694,
17.6533,-5694,
17.656,-5694,
17.6587,-5694,
17.6613,-5694,
17.664,-5694,
17.6667,-5695,
17.6693,-5695,
17.672,-5696,
17.6747,-5695,
17.6773,-5696,
17.68,-5696,
17.6827,-5695,
17.6853,-5695,
17.688,-5695,
17.6907,-5696,
17.6933,-5696,
17.696,-5696,
17.6987,-5696,
17.7013,-5696,
17.704,-5696,
17.7067,-5696,
17.7093,-5696,
17.712,-5696,
17.7147,-5696,
17.7173,-5696,
17.72,-5696,
17.7227,-5696,
17.7253,-5696,
17.728,-5696,
17.7307,-5696,
17.7333,-5696,
17.736,-5695,
17.7387,-5695,
17.7413,-5696,
17.744,-5696,
17.7467,-5697,
17.7493,-5697,
17.752,-5697,
17.7547,-5697,
17.7573,-5697,
17.76,-5697,
17.7627,-5697,
17.7653,-5696,
17.768,-5697,
17.7707,-5696,
17.7733,-5697,
17.776,-5696,
17.7787,-5696,
17.7813,-5696,
17.784,-5696,
17.7867,-5697,
17.7893,-5697,
17.792,-5697,
17.7947,-5697,
17.7973,-5697,
17.8,-5696,
17.8027,-5695,
17.8053,-5696,
17.808,-5697,
17.8107,-5697,
17.8133,-5698,
17.816,-5698,
17.8187,-5697,
17.8213,-5697,
17.824,-5696,
17.8267,-5697,
17.8293,-5695,
17.832,-5694,
17.8347,-5696,
17.8373,-5696,
17.84,-5695,
17.8427,-5695,
17.8453,-5695,
17.848,-5695,
17.8507,-5695,
17.8533,-5695,
17.856,-5696,
17.8587,-5695,
17.8613,-5695,
17.864,-5695,
17.8667,-5696,
17.8693,-5697,
17.872,-5697,
17.8747,-5697,
17.8773,-5697,
17.88,-5696,
17.8827,-5696,
17.8853,-5696,
17.888,-5696,
17.8907,-5695,
17.8933,-5695,
17.896,-5696,
17.8987,-5696,
17.9013,-5696,
17.904,-5697,
17.9067,-5697,
17.9093,-5696,
17.912,-5697,
17.9147,-5697,
17.9173,-5697,
17.92,-5697,
17.9227,-5696,
17.9253,-5696,
17.928,-5696,
17.9307,-5696,
17.9333,-5696,
17.936,-5697,
17.9387,-5697,
17.9413,-5696,
17.944,-5697,
17.9467,-5697,
17.9493,-5697,
17.952,-5697,
17.9547,-5697,
17.9573,-5697,
17.96,-5697,
17.9627,-5696,
17.9653,-5697,
17.968,-5697,
17.9707,-5697,
17.9733,-5698,
17.976,-5698,
17.9787,-5697,
17.9813,-5697,
17.984,-5697,
17.9867,-5696,
17.9893,-5695,
17.992,-5696,
17.9947,-5697,
17.9973,-5697,
18,-5698,
18.0027,-5697,
18.0053,-5698,
18.008,-5697,
18.0107,-5696,
18.0133,-5696,
18.016,-5697,
18.0187,-5697,
18.0213,-5697,
18.024,-5697,
18.0267,-5697,
18.0293,-5697,
18.032,-5698,
18.0347,-5697,
18.0373,-5697,
18.04,-5697,
18.0427,-5699,
18.0453,-5697,
18.048,-5697,
18.0507,-5701,
18.0533,-5701,
18.056,-5696,
18.0587,-5697,
18.0613,-5699,
18.064,-5701,
18.0667,-5699,
18.0693,-5700,
18.072,-5700,
18.0747,-5700,
18.0773,-5700,
18.08,-5700,
18.0827,-5699,
18.0853,-5699,
18.088,-5700,
18.0907,-5701,
18.0933,-5700,
18.096,-5699,
18.0987,-5699,
18.1013,-5700,
18.104,-5699,
18.1067,-5699,
18.1093,-5698,
18.112,-5698,
18.1147,-5699,
18.1173,-5699,
18.12,-5699,
18.1227,-5700,
18.1253,-5700,
18.128,-5700,
18.1307,-5699,
18.1333,-5699,
18.136,-5699,
18.1387,-5700,
18.1413,-5700,
18.144,-5700,
18.1467,-5700,
18.1493,-5699,
18.152,-5699,
18.1547,-5699,
18.1573,-5699,
18.16,-5700,
18.1627,-5700,
18.1653,-5700,
18.168,-5701,
18.1707,-5701,
18.1733,-5701,
18.176,-5701,
18.1787,-5700,
18.1813,-5700,
18.184,-5700,
18.1867,-5700,
18.1893,-5701,
18.192,-5700,
18.1947,-5699,
18.1973,-5699,
18.2,-5699,
18.2027,-5700,
18.2053,-5701,
18.208,-5701,
18.2107,-5700,
18.2133,-5701,
18.216,-5701,
18.2187,-5700,
18.2213,-5701,
18.224,-5701,
18.2267,-5702,
18.2293,-5701,
18.232,-5702,
18.2347,-5702,
18.2373,-5702,
18.24,-5702,
18.2427,-5702,
18.2453,-5702,
18.248,-5702,
18.2507,-5703,
18.2533,-5703,
18.256,-5702,
18.2587,-5702,
18.2613,-5702,
18.264,-5702,
18.2667,-5703,
18.2693,-5703,
18.272,-5703,
18.2747,-5703,
18.2773,-5704,
18.28,-5703,
18.2827,-5704,
18.2853,-5704,
18.288,-5704,
18.2907,-5704,
18.2933,-5704,
18.296,-5704,
18.2987,-5704,
18.3013,-5704,
18.304,-5703,
18.3067,-5703,
18.3093,-5702,
18.312,-5702,
18.3147,-5703,
18.3173,-5704,
18.32,-5702,
18.3227,-5703,
18.3253,-5703,
18.328,-5703,
18.3307,-5703,
18.3333,-5703,
18.336,-5703,
18.3387,-5703,
18.3413,-5703,
18.344,-5703,
18.3467,-5704,
18.3493,-5704,
18.352,-5704,
18.3547,-5704,
18.3573,-5704,
18.36,-5704,
18.3627,-5704,
18.3653,-5704,
18.368,-5704,
18.3707,-5704,
18.3733,-5705,
18.376,-5706,
18.3787,-5705,
18.3813,-5706,
18.384,-5706,
18.3867,-5706,
18.3893,-5706,
18.392,-5706,
18.3947,-5707,
18.3973,-5707,
18.4,-5708,
18.4027,-5707,
18.4053,-5707,
18.408,-5708,
18.4107,-5707,
18.4133,-5708,
18.416,-5708,
18.4187,-5708,
18.4213,-5708,
18.424,-5709,
18.4267,-5710,
18.4293,-5709,
18.432,-5709,
18.4347,-5710,
18.4373,-5709,
18.44,-5709,
18.4427,-5709,
18.4453,-5708,
18.448,-5708,
18.4507,-5708,
18.4533,-5709,
18.456,-5710,
18.4587,-5709,
18.4613,-5709,
18.464,-5710,
18.4667,-5710,
18.4693,-5710,
18.472,-5710,
18.4747,-5710,
18.4773,-5710,
18.48,-5711,
18.4827,-5711,
18.4853,-5711,
18.488,-5711,
18.4907,-5711,
18.4933,-5712,
18.496,-5713,
18.4987,-5713,
18.5013,-5712,
18.504,-5712,
18.5067,-5712,
18.5093,-5712,
18.512,-5712,
18.5147,-5712,
18.5173,-5712,
18.52,-5712,
18.5227,-5713,
18.5253,-5713,
18.528,-5712,
18.5307,-5712,
18.5333,-5713,
18.536,-5713,
18.5387,-5713,
18.5413,-5713,
18.544,-5714,
18.5467,-5713,
18.5493,-5714,
18.552,-5715,
18.5547,-5714,
18.5573,-5714,
18.56,-5715,
18.5627,-5714,
18.5653,-5715,
18.568,-5714,
18.5707,-5715,
18.5733,-5714,
18.576,-5715,
18.5787,-5715,
18.5813,-5715,
18.584,-5715,
18.5867,-5715,
18.5893,-5715,
18.592,-5716,
18.5947,-5716,
18.5973,-5716,
18.6,-5716,
18.6027,-5716,
18.6053,-5716,
18.608,-5717,
18.6107,-5718,
18.6133,-5718,
18.616,-5718,
18.6187,-5717,
18.6213,-5717,
18.624,-5718,
18.6267,-5719,
18.6293,-5718,
18.632,-5718,
18.6347,-5718,
18.6373,-5718,
18.64,-5719,
18.6427,-5719,
18.6453,-5719,
18.648,-5719,
18.6507,-5719,
18.6533,-5720,
18.656,-5720,
18.6587,-5720,
18.6613,-5720,
18.664,-5720,
18.6667,-5720,
18.6693,-5720,
18.672,-5721,
18.6747,-5721,
18.6773,-5721,
18.68,-5722,
18.6827,-5722,
18.6853,-5722,
18.688,-5723,
18.6907,-5723,
18.6933,-5723,
18.696,-5723,
18.6987,-5723,
18.7013,-5723,
18.704,-5724,
18.7067,-5724,
18.7093,-5724,
18.712,-5724,
18.7147,-5724,
18.7173,-5725,
18.72,-5726,
18.7227,-5727,
18.7253,-5727,
18.728,-5727,
18.7307,-5727,
18.7333,-5727,
18.736,-5727,
18.7387,-5727,
18.7413,-5727,
18.744,-5728,
18.7467,-5729,
18.7493,-5729,
18.752,-5729,
18.7547,-5729,
18.7573,-5728,
18.76,-5729,
18.7627,-5729,
18.7653,-5729,
18.768,-5729,
18.7707,-5729,
18.7733,-5729,
18.776,-5729,
18.7787,-5730,
18.7813,-5731,
18.784,-5730,
18.7867,-5731,
18.7893,-5732,
18.792,-5732,
18.7947,-5732,
18.7973,-5732,
18.8,-5733,
18.8027,-5733,
18.8053,-5733,
18.808,-5733,
18.8107,-5734,
18.8133,-5735,
18.816,-5735,
18.8187,-5734,
18.8213,-5735,
18.824,-5735,
18.8267,-5735,
18.8293,-5735,
18.832,-5735,
18.8347,-5735,
18.8373,-5735,
18.84,-5735,
18.8427,-5735,
18.8453,-5736,
18.848,-5737,
18.8507,-5737,
18.8533,-5736,
18.856,-5737,
18.8587,-5738,
18.8613,-5737,
18.864,-5737,
18.8667,-5738,
18.8693,-5739,
18.872,-5740,
18.8747,-5740,
18.8773,-5739,
18.88,-5739,
18.8827,-5739,
18.8853,-5739,
18.888,-5739,
18.8907,-5739,
18.8933,-5740,
18.896,-5740,
18.8987,-5740,
18.9013,-5740,
18.904,-5741,
18.9067,-5742,
18.9093,-5742,
18.912,-5740,
18.9147,-5740,
18.9173,-5742,
18.92,-5740,
18.9227,-5740,
18.9253,-5739,
18.928,-5739,
18.9307,-5740,
18.9333,-5741,
18.936,-5741,
18.9387,-5739,
18.9413,-5740,
18.944,-5740,
18.9467,-5742,
18.9493,-5742,
18.952,-5745,
18.9547,-5744,
18.9573,-5743,
18.96,-5742,
18.9627,-5742,
18.9653,-5741,
18.968,-5743,
18.9707,-5743,
18.9733,-5743,
18.976,-5744,
18.9787,-5743,
18.9813,-5744,
18.984,-5744,
18.9867,-5745,
18.9893,-5744,
18.992,-5744,
18.9947,-5745,
18.9973,-5746,
19,-5745,
19.0027,-5743,
19.0053,-5744,
19.008,-5746,
19.0107,-5747,
19.0133,-5746,
19.016,-5745,
19.0187,-5745,
19.0213,-5745,
19.024,-5746,
19.0267,-5746,
19.0293,-5746,
19.032,-5747,
19.0347,-5746,
19.0373,-5747,
19.04,-5746,
19.0427,-5746,
19.0453,-5746,
19.048,-5747,
19.0507,-5747,
19.0533,-5748,
19.056,-5748,
19.0587,-5748,
19.0613,-5749,
19.064,-5748,
19.0667,-5749,
19.0693,-5749,
19.072,-5750,
19.0747,-5749,
19.0773,-5749,
19.08,-5749,
19.0827,-5749,
19.0853,-5750,
19.088,-5751,
19.0907,-5750,
19.0933,-5750,
19.096,-5750,
19.0987,-5749,
19.1013,-5748,
19.104,-5749,
19.1067,-5749,
19.1093,-5750,
19.112,-5750,
19.1147,-5750,
19.1173,-5750,
19.12,-5751,
19.1227,-5751,
19.1253,-5751,
19.128,-5751,
19.1307,-5751,
19.1333,-5751,
19.136,-5751,
19.1387,-5751,
19.1413,-5750,
19.144,-5751,
19.1467,-5752,
19.1493,-5752,
19.152,-5752,
19.1547,-5752,
19.1573,-5751,
19.16,-5752,
19.1627,-5753,
19.1653,-5753,
19.168,-5753,
19.1707,-5753,
19.1733,-5753,
19.176,-5753,
19.1787,-5754,
19.1813,-5754,
19.184,-5754,
19.1867,-5755,
19.1893,-5754,
19.192,-5754,
19.1947,-5754,
19.1973,-5754,
19.2,-5754,
19.2027,-5754,
19.2053,-5755,
19.208,-5754,
19.2107,-5754,
19.2133,-5756,
19.216,-5755,
19.2187,-5756,
19.2213,-5755,
19.224,-5754,
19.2267,-5754,
19.2293,-5754,
19.232,-5755,
19.2347,-5756,
19.2373,-5758,
19.24,-5758,
19.2427,-5757,
19.2453,-5757,
19.248,-5757,
19.2507,-5757,
19.2533,-5756,
19.256,-5756,
19.2587,-5756,
19.2613,-5757,
19.264,-5757,
19.2667,-5757,
19.2693,-5757,
19.272,-5757,
19.2747,-5756,
19.2773,-5756,
19.28,-5757,
19.2827,-5757,
19.2853,-5757,
19.288,-5757,
19.2907,-5757,
19.2933,-5757,
19.296,-5758,
19.2987,-5759,
19.3013,-5758,
19.304,-5758,
19.3067,-5759,
19.3093,-5758,
19.312,-5758,
19.3147,-5759,
19.3173,-5758,
19.32,-5759,
19.3227,-5759,
19.3253,-5759,
19.328,-5759,
19.3307,-5759,
19.3333,-5759,
19.336,-5759,
19.3387,-5759,
19.3413,-5758,
19.344,-5758,
19.3467,-5759,
19.3493,-5760,
19.352,-5759,
19.3547,-5760,
19.3573,-5759,
19.36,-5760,
19.3627,-5760,
19.3653,-5760,
19.368,-5760,
19.3707,-5760,
19.3733,-5761,
19.376,-5761,
19.3787,-5760,
19.3813,-5760,
19.384,-5760,
19.3867,-5761,
19.3893,-5761,
19.392,-5762,
19.3947,-5762,
19.3973,-5762,
19.4,-5762,
19.4027,-5762,
19.4053,-5762,
19.408,-5762,
19.4107,-5761,
19.4133,-5761,
19.416,-5762,
19.4187,-5762,
19.4213,-5762,
19.424,-5762,
19.4267,-5762,
19.4293,-5762,
19.432,-5762,
19.4347,-5762,
19.4373,-5762,
19.44,-5762,
19.4427,-5761,
19.4453,-5761,
19.448,-5761,
19.4507,-5762,
19.4533,-5762,
19.456,-5761,
19.4587,-5761,
19.4613,-5761,
19.464,-5761,
19.4667,-5761,
19.4693,-5761,
19.472,-5760,
19.4747,-5760,
19.4773,-5761,
19.48,-5761,
19.4827,-5762,
19.4853,-5762,
19.488,-5762,
19.4907,-5761,
19.4933,-5761,
19.496,-5761,
19.4987,-5761,
19.5013,-5761,
19.504,-5760,
19.5067,-5761,
19.5093,-5760,
19.512,-5760,
19.5147,-5761,
19.5173,-5761,
19.52,-5760,
19.5227,-5760,
19.5253,-5760,
19.528,-5760,
19.5307,-5760,
19.5333,-5760,
19.536,-5760,
19.5387,-5759,
19.5413,-5760,
19.544,-5760,
19.5467,-5760,
19.5493,-5760,
19.552,-5760,
19.5547,-5760,
19.5573,-5760,
19.56,-5760,
19.5627,-5760,
19.5653,-5760,
19.568,-5760,
19.5707,-5759,
19.5733,-5759,
19.576,-5759,
19.5787,-5759,
19.5813,-5759,
19.584,-5760,
19.5867,-5759,
19.5893,-5759,
19.592,-5759,
19.5947,-5759,
19.5973,-5759,
19.6,-5759,
19.6027,-5759,
19.6053,-5759,
19.608,-5760,
19.6107,-5759,
19.6133,-5759,
19.616,-5759,
19.6187,-5759,
19.6213,-5758,
19.624,-5759,
19.6267,-5759,
19.6293,-5759,
19.632,-5758,
19.6347,-5757,
19.6373,-5758,
19.64,-5758,
19.6427,-5758,
19.6453,-5758,
19.648,-5758,
19.6507,-5758,
19.6533,-5757,
19.656,-5757,
19.6587,-5757,
19.6613,-5757,
19.664,-5758,
19.6667,-5758,
19.6693,-5758,
19.672,-5758,
19.6747,-5758,
19.6773,-5759,
19.68,-5758,
19.6827,-5757,
19.6853,-5757,
19.688,-5757,
19.6907,-5758,
19.6933,-5757,
19.696,-5757,
19.6987,-5757,
19.7013,-5758,
19.704,-5757,
19.7067,-5756,
19.7093,-5756,
19.712,-5757,
19.7147,-5757,
19.7173,-5757,
19.72,-5756,
19.7227,-5757,
19.7253,-5757,
19.728,-5757,
19.7307,-5756,
19.7333,-5756,
19.736,-5756,
19.7387,-5756,
19.7413,-5756,
19.744,-5756,
19.7467,-5755,
19.7493,-5756,
19.752,-5756,
19.7547,-5757,
19.7573,-5754,
19.76,-5754,
19.7627,-5754,
19.7653,-5754,
19.768,-5754,
19.7707,-5755,
19.7733,-5755,
19.776,-5756,
19.7787,-5756,
19.7813,-5755,
19.784,-5755,
19.7867,-5756,
19.7893,-5756,
19.792,-5755,
19.7947,-5755,
19.7973,-5754,
19.8,-5754,
19.8027,-5754,
19.8053,-5754,
19.808,-5754,
19.8107,-5755,
19.8133,-5754,
19.816,-5754,
19.8187,-5754,
19.8213,-5754,
19.824,-5756,
19.8267,-5755,
19.8293,-5756,
19.832,-5756,
19.8347,-5755,
19.8373,-5754,
19.84,-5756,
19.8427,-5756,
19.8453,-5756,
19.848,-5756,
19.8507,-5756,
19.8533,-5756,
19.856,-5756,
19.8587,-5756,
19.8613,-5754,
19.864,-5755,
19.8667,-5755,
19.8693,-5756,
19.872,-5756,
19.8747,-5755,
19.8773,-5755,
19.88,-5755,
19.8827,-5755,
19.8853,-5754,
19.888,-5754,
19.8907,-5754,
19.8933,-5754,
19.896,-5754,
19.8987,-5754,
19.9013,-5754,
19.904,-5754,
19.9067,-5754,
19.9093,-5754,
19.912,-5754,
19.9147,-5754,
19.9173,-5754,
19.92,-5754,
19.9227,-5754,
19.9253,-5754,
19.928,-5754,
19.9307,-5754,
19.9333,-5753,
19.936,-5754,
19.9387,-5754,
19.9413,-5753,
19.944,-5754,
19.9467,-5755,
19.9493,-5755,
19.952,-5754,
19.9547,-5754,
19.9573,-5753,
19.96,-5753,
19.9627,-5754,
19.9653,-5754,
19.968,-5754,
19.9707,-5753,
19.9733,-5753,
19.976,-5753,
19.9787,-5753,
19.9813,-5752,
19.984,-5751,
19.9867,-5751,
19.9893,-5752,
19.992,-5752,
19.9947,-5752,
19.9973,-5752,
20,-5752,
20.0027,-5752,
20.0053,-5751,
20.008,-5751,
20.0107,-5751,
20.0133,-5752,
20.016,-5751,
20.0187,-5751,
20.0213,-5751,
20.024,-5750,
20.0267,-5750,
20.0293,-5751,
20.032,-5752,
20.0347,-5752,
20.0373,-5751,
20.04,-5751,
20.0427,-5751,
20.0453,-5751,
20.048,-5751,
20.0507,-5751,
20.0533,-5751,
20.056,-5751,
20.0587,-5751,
20.0613,-5751,
20.064,-5752,
20.0667,-5752,
20.0693,-5752,
20.072,-5752,
20.0747,-5751,
20.0773,-5752,
20.08,-5752,
20.0827,-5751,
20.0853,-5751,
20.088,-5751,
20.0907,-5753,
20.0933,-5753,
20.096,-5751,
20.0987,-5752,
20.1013,-5753,
20.104,-5752,
20.1067,-5752,
20.1093,-5752,
20.112,-5752,
20.1147,-5754,
20.1173,-5756,
20.12,-5756,
20.1227,-5755,
20.1253,-5755,
20.128,-5754,
20.1307,-5753,
20.1333,-5752,
20.136,-5751,
20.1387,-5751,
20.1413,-5751,
20.144,-5753,
20.1467,-5754,
20.1493,-5753,
20.152,-5753,
20.1547,-5753,
20.1573,-5752,
20.16,-5752,
20.1627,-5753,
20.1653,-5754,
20.168,-5754,
20.1707,-5754,
20.1733,-5754,
20.176,-5754,
20.1787,-5754,
20.1813,-5754,
20.184,-5754,
20.1867,-5754,
20.1893,-5754,
20.192,-5754,
20.1947,-5754,
20.1973,-5754,
20.2,-5755,
20.2027,-5755,
20.2053,-5755,
20.208,-5755,
20.2107,-5757,
20.2133,-5757,
20.216,-5756,
20.2187,-5757,
20.2213,-5757,
20.224,-5756,
20.2267,-5757,
20.2293,-5756,
20.232,-5756,
20.2347,-5756,
20.2373,-5757,
20.24,-5757,
20.2427,-5758,
20.2453,-5758,
20.248,-5757,
20.2507,-5757,
20.2533,-5757,
20.256,-5757,
20.2587,-5758,
20.2613,-5758,
20.264,-5758,
20.2667,-5757,
20.2693,-5758,
20.272,-5759,
20.2747,-5759,
20.2773,-5757,
20.28,-5758,
20.2827,-5759,
20.2853,-5759,
20.288,-5759,
20.2907,-5759,
20.2933,-5759,
20.296,-5759,
20.2987,-5759,
20.3013,-5759,
20.304,-5758,
20.3067,-5758,
20.3093,-5758,
20.312,-5758,
20.3147,-5757,
20.3173,-5758,
20.32,-5758,
20.3227,-5759,
20.3253,-5759,
20.328,-5759,
20.3307,-5760,
20.3333,-5760,
20.336,-5760,
20.3387,-5760,
20.3413,-5760,
20.344,-5759,
20.3467,-5760,
20.3493,-5759,
20.352,-5760,
20.3547,-5760,
20.3573,-5761,
20.36,-5762,
20.3627,-5761,
20.3653,-5759,
20.368,-5760,
20.3707,-5761,
20.3733,-5761,
20.376,-5760,
20.3787,-5759,
20.3813,-5760,
20.384,-5761,
20.3867,-5760,
20.3893,-5759,
20.392,-5759,
20.3947,-5759,
20.3973,-5759,
20.4,-5759,
20.4027,-5760,
20.4053,-5759,
20.408,-5759,
20.4107,-5760,
20.4133,-5759,
20.416,-5759,
20.4187,-5759,
20.4213,-5760,
20.424,-5760,
20.4267,-5760,
20.4293,-5760,
20.432,-5760,
20.4347,-5760,
20.4373,-5759,
20.44,-5759,
20.4427,-5759,
20.4453,-5758,
20.448,-5758,
20.4507,-5758,
20.4533,-5757,
20.456,-5758,
20.4587,-5758,
20.4613,-5760,
20.464,-5759,
20.4667,-5759,
20.4693,-5759,
20.472,-5758,
20.4747,-5760,
20.4773,-5759,
20.48,-5759,
20.4827,-5758,
20.4853,-5758,
