时间(分钟),信号值(微伏),信号(x),信号值(微伏)(y)
31.9253,20515,520.67519,-253
31.928,20516,520.699136,-251
31.9307,20518,520.747028,-250
31.9333,20519,520.770974,-251
31.936,20521,520.818866,-250
31.9387,20523,520.866758,-248
31.9413,20525,520.91465,-247
31.944,20526,520.938596,-247
31.9467,20527,520.962542,-247
31.9493,20529,521.010434,-246
31.952,20532,521.082272,-244
31.9547,20533,521.106218,-243
31.9573,20534,521.130164,-244
31.96,20536,521.178056,-244
31.9627,20537,521.202002,-243
31.9653,20540,521.27384,-242
31.968,20542,521.321732,-241
31.9707,20543,521.345678,-240
31.9733,20545,521.39357,-239
31.976,20546,521.417516,-239
31.9787,20548,521.465408,-238
31.9813,20550,521.5133,-237
31.984,20552,521.561192,-237
31.9867,20553,521.585138,-237
31.9893,20555,521.63303,-237
31.992,20557,521.680922,-235
31.9947,20559,521.728814,-234
31.9973,20560,521.75276,-235
32,20562,521.800652,-234
32.0027,20563,521.824598,-233
32.0053,20566,521.896436,-232
32.008,20568,521.944328,-231
32.0107,20569,521.968274,-230
32.0133,20570,521.99222,-230
32.016,20572,522.040112,-230
32.0187,20574,522.088004,-229
32.0213,20576,522.135896,-229
32.024,20577,522.159842,-228
32.0267,20579,522.207734,-227
32.0293,20580,522.23168,-226
32.032,20583,522.303518,-226
32.0347,20584,522.327464,-225
32.0373,20586,522.375356,-224
32.04,20587,522.399302,-224
32.0427,20589,522.447194,-223
32.0453,20591,522.495086,-223
32.048,20593,522.542978,-222
32.0507,20594,522.566924,-222
32.0533,20595,522.59087,-221
32.056,20597,522.638762,-220
32.0587,20600,522.7106,-218
32.0613,20601,522.734546,-218
32.064,20603,522.782438,-217
32.0667,20604,522.806384,-216
32.0693,20606,522.854276,-215
32.072,20608,522.902168,-214
32.0747,20610,522.95006,-214
32.0773,20612,522.997952,-213
32.08,20613,523.021898,-212
32.0827,20614,523.045844,-212
32.0853,20617,523.117682,-211
32.088,20618,523.141628,-210
32.0907,20620,523.18952,-209
32.0933,20621,523.213466,-208
32.096,20623,523.261358,-209
32.0987,20625,523.30925,-207
32.1013,20627,523.357142,-205
32.104,20628,523.381088,-205
32.1067,20629,523.405034,-204
32.1093,20631,523.452926,-203
32.112,20634,523.524764,-203
32.1147,20635,523.54871,-203
32.1173,20637,523.596602,-202
32.12,20638,523.620548,-201
32.1227,20639,523.644494,-201
32.1253,20642,523.716332,-201
32.128,20644,523.764224,-200
32.1307,20645,523.78817,-200
32.1333,20646,523.812116,-199
32.136,20648,523.860008,-199
32.1387,20650,523.9079,-197
32.1413,20652,523.955792,-196
32.144,20653,523.979738,-196
32.1467,20655,524.02763,-196
32.1493,20656,524.051576,-195
32.152,20659,524.123414,-193
32.1547,20661,524.171306,-193
32.1573,20662,524.195252,-192
32.16,20664,524.243144,-192
32.1627,20665,524.26709,-192
32.1653,20668,524.338928,-191
32.168,20669,524.362874,-191
32.1707,20671,524.410766,-190
32.1733,20672,524.434712,-190
32.176,20673,524.458658,-189
32.1787,20676,524.530496,-188
32.1813,20678,524.578388,-188
32.184,20679,524.602334,-187
32.1867,20681,524.650226,-187
32.1893,20682,524.674172,-186
32.192,20685,524.74601,-185
32.1947,20686,524.769956,-185
32.1973,20687,524.793902,-184
32.2,20689,524.841794,-183
32.2027,20690,524.86574,-183
32.2053,20693,524.937578,-181
32.208,20694,524.961524,-181
32.2107,20695,524.98547,-180
32.2133,20697,525.033362,-180
32.216,20698,525.057308,-179
32.2187,20701,525.129146,-178
32.2213,20703,525.177038,-178
32.224,20704,525.200984,-178
32.2267,20705,525.22493,-177
32.2293,20707,525.272822,-177
32.232,20709,525.320714,-176
32.2347,20711,525.368606,-175
32.2373,20712,525.392552,-175
32.24,20714,525.440444,-174
32.2427,20715,525.46439,-173
32.2453,20718,525.536228,-171
32.248,20719,525.560174,-171
32.2507,20721,525.608066,-171
32.2533,20722,525.632012,-171
32.256,20724,525.679904,-170
32.2587,20727,525.751742,-169
32.2613,20728,525.775688,-169
32.264,20729,525.799634,-169
32.2667,20730,525.82358,-168
32.2693,20732,525.871472,-168
32.272,20735,525.94331,-168
32.2747,20736,525.967256,-167
32.2773,20738,526.015148,-167
32.28,20739,526.039094,-166
32.2827,20741,526.086986,-166
32.2853,20743,526.134878,-165
32.288,20745,526.18277,-165
32.2907,20746,526.206716,-164
32.2933,20747,526.230662,-164
32.296,20749,526.278554,-163
32.2987,20751,526.326446,-163
32.3013,20753,526.374338,-162
32.304,20754,526.398284,-162
32.3067,20755,526.42223,-161
32.3093,20757,526.470122,-161
32.312,20760,526.54196,-161
32.3147,20761,526.565906,-160
32.3173,20763,526.613798,-159
32.32,20764,526.637744,-158
32.3227,20766,526.685636,-158
32.3253,20769,526.757474,-155
32.328,20770,526.78142,-155
32.3307,20771,526.805366,-155
32.3333,20773,526.853258,-155
32.336,20774,526.877204,-155
32.3387,20777,526.949042,-154
32.3413,20778,526.972988,-154
32.344,20780,527.02088,-153
32.3467,20781,527.044826,-152
32.3493,20783,527.092718,-152
32.352,20786,527.164556,-151
32.3547,20787,527.188502,-150
32.3573,20788,527.212448,-150
32.36,20790,527.26034,-150
32.3627,20791,527.284286,-149
32.3653,20794,527.356124,-148
32.368,20795,527.38007,-146
32.3707,20797,527.427962,-146
32.3733,20798,527.451908,-146
32.376,20799,527.475854,-145
32.3787,20802,527.547692,-145
32.3813,20803,527.571638,-144
32.384,20805,527.61953,-143
32.3867,20806,527.643476,-143
32.3893,20808,527.691368,-143
32.392,20810,527.73926,-142
32.3947,20812,527.787152,-141
32.3973,20813,527.811098,-140
32.4,20815,527.85899,-140
32.4027,20816,527.882936,-139
32.4053,20819,527.954774,-139
32.408,20820,527.97872,-138
32.4107,20821,528.002666,-136
32.4133,20823,528.050558,-136
32.416,20824,528.074504,-136
32.4187,20827,528.146342,-135
32.4213,20829,528.194234,-134
32.424,20830,528.21818,-133
32.4267,20831,528.242126,-133
32.4293,20834,528.313964,-133
32.432,20836,528.361856,-132
32.4347,20837,528.385802,-131
32.4373,20838,528.409748,-131
32.44,20840,528.45764,-130
32.4427,20843,528.529478,-129
32.4453,20844,528.553424,-128
32.448,20845,528.57737,-128
32.4507,20847,528.625262,-127
32.4533,20848,528.649208,-126
32.456,20851,528.721046,-126
32.4587,20852,528.744992,-125
32.4613,20854,528.792884,-125
32.464,20855,528.81683,-125
32.4667,20856,528.840776,-125
32.4693,20859,528.912614,-124
32.472,20861,528.960506,-122
32.4747,20862,528.984452,-122
32.4773,20863,529.008398,-122
32.48,20865,529.05629,-121
32.4827,20868,529.128128,-121
32.4853,20869,529.152074,-120
32.488,20870,529.17602,-119
32.4907,20872,529.223912,-118
32.4933,20873,529.247858,-117
32.496,20876,529.319696,-117
32.4987,20877,529.343642,-115
32.5013,20879,529.391534,-115
32.504,20880,529.41548,-115
32.5067,20882,529.463372,-115
32.5093,20885,529.53521,-114
32.512,20886,529.559156,-113
32.5147,20888,529.607048,-113
32.5173,20889,529.630994,-113
32.52,20890,529.65494,-112
32.5227,20893,529.726778,-111
32.5253,20895,529.77467,-111
32.528,20896,529.798616,-110
32.5307,20898,529.846508,-110
32.5333,20899,529.870454,-109
32.536,20901,529.918346,-108
32.5387,20903,529.966238,-107
32.5413,20904,529.990184,-107
32.544,20905,530.01413,-106
32.5467,20907,530.062022,-106
32.5493,20910,530.13386,-105
32.552,20911,530.157806,-104
32.5547,20912,530.181752,-104
32.5573,20914,530.229644,-103
32.56,20915,530.25359,-102
32.5627,20918,530.325428,-102
32.5653,20920,530.37332,-101
32.568,20921,530.397266,-101
32.5707,20922,530.421212,-101
32.5733,20924,530.469104,-101
32.576,20926,530.516996,-100
32.5787,20928,530.564888,-100
32.5813,20929,530.588834,-99
32.584,20931,530.636726,-98
32.5867,20932,530.660672,-98
32.5893,20935,530.73251,-97
32.592,20936,530.756456,-97
32.5947,20937,530.780402,-96
32.5973,20939,530.828294,-95
32.6,20940,530.85224,-95
32.6027,20943,530.924078,-95
32.6053,20945,530.97197,-93
32.608,20946,530.995916,-93
32.6107,20948,531.043808,-92
32.6133,20949,531.067754,-92
32.616,20951,531.115646,-92
32.6187,20953,531.163538,-91
32.6213,20954,531.187484,-91
32.624,20956,531.235376,-90
32.6267,20957,531.259322,-90
32.6293,20960,531.33116,-90
32.632,20961,531.355106,-88
32.6347,20962,531.379052,-87
32.6373,20964,531.426944,-87
32.64,20965,531.45089,-87
32.6427,20968,531.522728,-87
32.6453,20969,531.546674,-85
32.648,20970,531.57062,-85
32.6507,20972,531.618512,-84
32.6533,20973,531.642458,-84
32.656,20976,531.714296,-84
32.6587,20977,531.738242,-83
32.6613,20979,531.786134,-82
32.664,20980,531.81008,-82
32.6667,20981,531.834026,-82
32.6693,20984,531.905864,-82
32.672,20986,531.953756,-81
32.6747,20987,531.977702,-81
32.6773,20988,532.001648,-80
32.68,20990,532.04954,-79
32.6827,20993,532.121378,-78
32.6853,20994,532.145324,-77
32.688,20996,532.193216,-77
32.6907,20997,532.217162,-76
32.6933,20998,532.241108,-75
32.696,21001,532.312946,-75
32.6987,21002,532.336892,-76
32.7013,21004,532.384784,-75
32.704,21005,532.40873,-74
32.7067,21006,532.432676,-73
32.7093,21009,532.504514,-73
32.712,21011,532.552406,-72
32.7147,21012,532.576352,-72
32.7173,21014,532.624244,-71
32.72,21015,532.64819,-71
32.7227,21017,532.696082,-71
32.7253,21019,532.743974,-70
32.728,21020,532.76792,-68
32.7307,21022,532.815812,-68
32.7333,21023,532.839758,-68
32.736,21026,532.911596,-67
32.7387,21027,532.935542,-65
32.7413,21029,532.983434,-65
32.744,21030,533.00738,-65
32.7467,21031,533.031326,-64
32.7493,21034,533.103164,-64
32.752,21036,533.151056,-64
32.7547,21037,533.175002,-63
32.7573,21038,533.198948,-63
32.76,21040,533.24684,-63
32.7627,21043,533.318678,-63
32.7653,21044,533.342624,-61
32.768,21045,533.36657,-61
32.7707,21047,533.414462,-61
32.7733,21048,533.438408,-61
32.776,21051,533.510246,-60
32.7787,21053,533.558138,-59
32.7813,21054,533.582084,-59
32.784,21055,533.60603,-58
32.7867,21057,533.653922,-57
32.7893,21059,533.701814,-56
32.792,21061,533.749706,-55
32.7947,21062,533.773652,-55
32.7973,21064,533.821544,-55
32.8,21065,533.84549,-54
32.8027,21067,533.893382,-54
32.8053,21069,533.941274,-54
32.808,21070,533.96522,-53
32.8107,21072,534.013112,-52
32.8133,21073,534.037058,-52
32.816,21076,534.108896,-51
32.8187,21078,534.156788,-50
32.8213,21079,534.180734,-50
32.824,21080,534.20468,-49
32.8267,21081,534.228626,-49
32.8293,21084,534.300464,-49
32.832,21086,534.348356,-48
32.8347,21087,534.372302,-48
32.8373,21088,534.396248,-47
32.84,21090,534.44414,-47
32.8427,21092,534.492032,-46
32.8453,21094,534.539924,-45
32.848,21095,534.56387,-45
32.8507,21097,534.611762,-45
32.8533,21098,534.635708,-45
32.856,21101,534.707546,-45
32.8587,21102,534.731492,-45
32.8613,21103,534.755438,-45
32.864,21105,534.80333,-45
32.8667,21106,534.827276,-45
32.8693,21109,534.899114,-44
32.872,21111,534.947006,-44
32.8747,21112,534.970952,-43
32.8773,21113,534.994898,-43
32.88,21115,535.04279,-43
32.8827,21117,535.090682,-43
32.8853,21119,535.138574,-42
32.888,21120,535.16252,-42
32.8907,21122,535.210412,-42
32.8933,21123,535.234358,-42
32.896,21126,535.306196,-42
32.8987,21127,535.330142,-41
32.9013,21128,535.354088,-41
32.904,21130,535.40198,-41
32.9067,21131,535.425926,-41
32.9093,21134,535.497764,-41
32.912,21135,535.52171,-41
32.9147,21137,535.569602,-41
32.9173,21138,535.593548,-41
32.92,21140,535.64144,-41
32.9227,21142,535.689332,-40
32.9253,21144,535.737224,-41
32.928,21145,535.76117,-40
32.9307,21147,535.809062,-41
32.9333,21148,535.833008,-41
32.936,21151,535.904846,-41
32.9387,21152,535.928792,-40
32.9413,21154,535.976684,-41
32.944,21155,536.00063,-41
32.9467,21157,536.048522,-41
32.9493,21159,536.096414,-41
32.952,21161,536.144306,-40
32.9547,21162,536.168252,-41
32.9573,21164,536.216144,-41
32.96,21165,536.24009,-41
32.9627,21167,536.287982,-40
32.9653,21169,536.335874,-41
32.968,21170,536.35982,-41
32.9707,21172,536.407712,-41
32.9733,21173,536.431658,-40
32.976,21176,536.503496,-41
32.9787,21177,536.527442,-41
32.9813,21178,536.551388,-41
32.984,21180,536.59928,-41
32.9867,21181,536.623226,-41
32.9893,21184,536.695064,-42
32.992,21186,536.742956,-42
32.9947,21187,536.766902,-42
32.9973,21188,536.790848,-42
33,21190,536.83874,-41
33.0027,21192,536.886632,-42
33.0053,21194,536.934524,-42
33.008,21195,536.95847,-42
33.0107,21197,537.006362,-43
33.0133,21198,537.030308,-43
33.016,21201,537.102146,-43
33.0187,21202,537.126092,-43
33.0213,21204,537.173984,-42
33.024,21205,537.19793,-41
33.0267,21206,537.221876,-42
33.0293,21209,537.293714,-42
33.032,21211,537.341606,-42
33.0347,21212,537.365552,-41
33.0373,21214,537.413444,-42
33.04,21215,537.43739,-42
33.0427,21218,537.509228,-42
33.0453,21219,537.533174,-41
33.048,21221,537.581066,-41
33.0507,21222,537.605012,-41
33.0533,21223,537.628958,-41
33.056,21226,537.700796,-40
33.0587,21227,537.724742,-40
33.0613,21229,537.772634,-39
33.064,21230,537.79658,-39
33.0667,21232,537.844472,-39
33.0693,21235,537.91631,-39
33.072,21236,537.940256,-39
33.0747,21237,537.964202,-39
33.0773,21238,537.988148,-39
33.08,21240,538.03604,-39
33.0827,21243,538.107878,-40
33.0853,21244,538.131824,-40
33.088,21246,538.179716,-40
33.0907,21247,538.203662,-40
33.0933,21249,538.251554,-40
33.096,21252,538.323392,-39
33.0987,21253,538.347338,-38
33.1013,21254,538.371284,-39
33.104,21256,538.419176,-39
33.1067,21257,538.443122,-39
33.1093,21260,538.51496,-40
33.112,21261,538.538906,-40
33.1147,21263,538.586798,-39
33.1173,21264,538.610744,-39
33.12,21266,538.658636,-39
33.1227,21268,538.706528,-39
33.1253,21270,538.75442,-39
33.128,21271,538.778366,-39
33.1307,21273,538.826258,-39
33.1333,21274,538.850204,-39
33.136,21277,538.922042,-39
33.1387,21278,538.945988,-39
33.1413,21280,538.99388,-39
33.144,21281,539.017826,-39
33.1467,21282,539.041772,-39
33.1493,21285,539.11361,-38
33.152,21287,539.161502,-38
33.1547,21288,539.185448,-38
33.1573,21290,539.23334,-38
33.16,21291,539.257286,-38
33.1627,21293,539.305178,-38
33.1653,21295,539.35307,-37
33.168,21296,539.377016,-37
33.1707,21298,539.424908,-37
33.1733,21299,539.448854,-36
33.176,21302,539.520692,-36
33.1787,21304,539.568584,-36
33.1813,21305,539.59253,-36
33.184,21306,539.616476,-36
33.1867,21308,539.664368,-35
33.1893,21311,539.736206,-35
33.192,21313,539.784098,-35
33.1947,21314,539.808044,-36
33.1973,21315,539.83199,-36
33.2,21317,539.879882,-35
33.2027,21319,539.927774,-34
33.2053,21321,539.975666,-35
33.208,21322,539.999612,-35
33.2107,21324,540.047504,-35
33.2133,21325,540.07145,-35
33.216,21328,540.143288,-35
33.2187,21329,540.167234,-34
33.2213,21331,540.215126,-34
33.224,21332,540.239072,-34
33.2267,21334,540.286964,-34
33.2293,21337,540.358802,-34
33.232,21338,540.382748,-33
33.2347,21339,540.406694,-33
33.2373,21341,540.454586,-34
33.24,21342,540.478532,-34
33.2427,21345,540.55037,-33
33.2453,21346,540.574316,-33
33.248,21348,540.622208,-33
33.2507,21349,540.646154,-33
33.2533,21351,540.694046,-33
33.256,21353,540.741938,-33
33.2587,21355,540.78983,-33
33.2613,21357,540.837722,-32
33.264,21358,540.861668,-31
33.2667,21359,540.885614,-31
33.2693,21362,540.957452,-31
33.272,21364,541.005344,-31
33.2747,21365,541.02929,-31
33.2773,21366,541.053236,-31
33.28,21368,541.101128,-31
33.2827,21371,541.172966,-30
33.2853,21372,541.196912,-30
33.288,21374,541.244804,-30
33.2907,21375,541.26875,-30
33.2933,21378,541.340588,-30
33.296,21379,541.364534,-30
33.2987,21381,541.412426,-31
33.3013,21382,541.436372,-30
33.304,21384,541.484264,-29
33.3067,21387,541.556102,-29
33.3093,21388,541.580048,-30
33.312,21390,541.62794,-30
33.3147,21391,541.651886,-29
33.3173,21393,541.699778,-29
33.32,21395,541.74767,-29
33.3227,21397,541.795562,-28
33.3253,21398,541.819508,-28
33.328,21399,541.843454,-28
33.3307,21401,541.891346,-28
33.3333,21404,541.963184,-27
33.336,21405,541.98713,-27
33.3387,21406,542.011076,-27
33.3413,21408,542.058968,-26
33.344,21409,542.082914,-26
33.3467,21412,542.154752,-26
33.3493,21414,542.202644,-24
33.352,21415,542.22659,-24
33.3547,21416,542.250536,-24
33.3573,21418,542.298428,-24
33.36,21420,542.34632,-25
33.3627,21422,542.394212,-25
33.3653,21423,542.418158,-24
33.368,21425,542.46605,-24
33.3707,21426,542.489996,-23
33.3733,21429,542.561834,-23
33.376,21430,542.58578,-24
33.3787,21432,542.633672,-23
33.3813,21433,542.657618,-24
33.384,21434,542.681564,-24
33.3867,21437,542.753402,-23
33.3893,21439,542.801294,-22
33.392,21440,542.82524,-21
33.3947,21442,542.873132,-21
33.3973,21443,542.897078,-21
33.4,21446,542.968916,-21
33.4027,21447,542.992862,-20
33.4053,21448,543.016808,-20
33.408,21450,543.0647,-20
33.4107,21451,543.088646,-19
33.4133,21454,543.160484,-18
33.416,21456,543.208376,-18
33.4187,21457,543.232322,-18
33.4213,21459,543.280214,-18
33.424,21460,543.30416,-17
33.4267,21462,543.352052,-17
33.4293,21464,543.399944,-17
33.432,21465,543.42389,-18
33.4347,21466,543.447836,-18
33.4373,21468,543.495728,-17
33.44,21471,543.567566,-16
33.4427,21472,543.591512,-15
33.4453,21473,543.615458,-16
33.448,21475,543.66335,-15
33.4507,21476,543.687296,-14
33.4533,21479,543.759134,-14
33.456,21481,543.807026,-13
33.4587,21482,543.830972,-13
33.4613,21483,543.854918,-12
33.464,21484,543.878864,-12
33.4667,21487,543.950702,-13
33.4693,21489,543.998594,-12
33.472,21490,544.02254,-11
33.4747,21492,544.070432,-11
33.4773,21493,544.094378,-11
33.48,21496,544.166216,-11
33.4827,21497,544.190162,-10
33.4853,21498,544.214108,-10
33.488,21500,544.262,-10
33.4907,21501,544.285946,-10
33.4933,21504,544.357784,-9
33.496,21505,544.38173,-9
33.4987,21507,544.429622,-9
33.5013,21508,544.453568,-9
33.504,21509,544.477514,-8
33.5067,21512,544.549352,-8
33.5093,21514,544.597244,-7
33.512,21515,544.62119,-7
33.5147,21517,544.669082,-7
33.5173,21518,544.693028,-6
33.52,21520,544.74092,-6
33.5227,21522,544.788812,-5
33.5253,21523,544.812758,-5
33.528,21525,544.86065,-5
33.5307,21526,544.884596,-4
33.5333,21529,544.956434,-3
33.536,21530,544.98038,-3
33.5387,21531,545.004326,-2
33.5413,21533,545.052218,-1
33.544,21534,545.076164,-1
33.5467,21537,545.148002,-1
33.5493,21539,545.195894,-1
33.552,21540,545.21984,0
33.5547,21541,545.243786,0
33.5573,21543,545.291678,1
33.56,21546,545.363516,1
33.5627,21547,545.387462,2
33.5653,21548,545.411408,1
33.568,21550,545.4593,0
33.5707,21551,545.483246,1
33.5733,21554,545.555084,2
33.576,21555,545.57903,3
33.5787,21557,545.626922,3
33.5813,21558,545.650868,3
33.584,21560,545.69876,3
33.5867,21562,545.746652,4
33.5893,21564,545.794544,4
33.592,21565,545.81849,5
33.5947,21567,545.866382,6
33.5973,21568,545.890328,6
33.6,21571,545.962166,6
33.6027,21572,545.986112,7
33.6053,21574,546.034004,7
33.608,21575,546.05795,6
33.6107,21577,546.105842,7
33.6133,21580,546.17768,7
33.616,21581,546.201626,8
33.6187,21582,546.225572,8
33.6213,21584,546.273464,8
33.624,21585,546.29741,9
33.6267,21589,546.393194,9
33.6293,21590,546.41714,10
33.632,21591,546.441086,10
33.6347,21592,546.465032,10
33.6373,21594,546.512924,11
33.64,21597,546.584762,11
33.6427,21598,546.608708,11
33.6453,21600,546.6566,11
33.648,21601,546.680546,11
33.6507,21602,546.704492,11
33.6533,21605,546.77633,12
33.656,21606,546.800276,11
33.6587,21608,546.848168,11
33.6613,21609,546.872114,12
33.664,21611,546.920006,12
33.6667,21613,546.967898,13
33.6693,21615,547.01579,14
33.672,21616,547.039736,14
33.6747,21618,547.087628,14
33.6773,21619,547.111574,15
